;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20020203 1362.14065 1367.08789 1367.44788 1366.72534
20020204 1362.41395 1367.36218 1367.73828 1366.98499
20020205  -99.00000  -99.00000  -99.00000  -99.00000
20020206  -99.00000  -99.00000  -99.00000  -99.00000
20020207  -99.00000  -99.00000  -99.00000  -99.00000
20020208 1362.66000 1367.60913 1367.99915  -99.00000
20020209 1362.66487 1367.61401 1368.00427  -99.00000
20020210 1362.50663 1367.45520 1367.84521  -99.00000
20020211 1362.22421 1367.17175 1367.59424 1366.75208
20020212 1362.05138 1366.99829 1367.41309 1366.58569
20020213 1362.03289 1366.97974 1367.41272 1366.55042
20020214 1362.23747 1367.18506 1367.60181 1366.77039
20020215 1362.54032 1367.48901 1367.89026 1367.08850
20020216 1362.54616 1367.49487 1367.90356 1367.08752
20020217 1362.50335 1367.45190 1367.85999 1367.04517
20020218 1362.42040 1367.36865 1367.78674 1366.95264
20020219 1362.23868 1367.18628 1367.57813 1366.78870
20020220 1362.18127 1367.12866 1367.53333 1366.72485
20020221 1362.31616 1367.26404 1367.67273 1366.85645
20020222 1362.45020 1367.39856 1367.80115 1366.97266
20020223 1362.63556 1367.58459 1367.98132 1367.19116
20020224 1362.67278 1367.62195 1368.02808 1367.21655
20020225 1362.41103 1367.35925 1367.76453 1366.95471
20020226 1362.38804 1367.33618 1367.73315 1366.93921
20020227 1362.34912 1367.29712 1367.69910 1366.89563
20020228 1362.33003 1367.27795 1367.69177 1366.86511
20020301 1362.37734 1367.32544 1367.70959 1366.94006
20020302 1362.49836 1367.44690 1367.84790 1367.04614
20020303 1362.63969 1367.58875 1368.00378 1367.17456
20020304 1362.60527 1367.55420 1367.95569 1367.15283
20020305 1362.51709 1367.46570 1367.86621 1367.06519
20020306 1362.44509 1367.39343 1367.80774 1366.97974
20020307 1362.42891 1367.37720 1367.77161 1366.98254
20020308 1362.41675 1367.36499 1367.76831 1366.96179
20020309 1362.42113 1367.36938 1367.76648 1366.97021
20020310 1362.28283 1367.23059 1367.65894 1366.80298
20020311 1362.06865 1367.01563 1367.41809 1366.60596
20020312 1361.85786 1366.80408 1367.20813 1366.40015
20020313 1361.77917 1366.72510 1367.12805 1366.32227
20020314 1361.75144 1366.69727 1367.10938 1366.28528
20020315 1361.75618 1366.70203 1367.09692 1366.30750
20020316 1361.89642 1366.84277 1367.21143 1366.45447
20020317 1361.93084 1366.87732 1367.27405 1366.47290
20020318 1361.98837 1366.93506 1367.34290 1366.52734
20020319 1362.07789 1367.02490 1367.40869 1366.64087
20020320 1362.23394 1367.18152 1367.57117 1366.78809
20020321 1362.40313 1367.35132 1367.72754 1366.98792
20020322 1362.46187 1367.41028 1367.78503 1367.03577
20020323 1362.39011 1367.33826 1367.69324 1366.97717
20020324 1362.18857 1367.13599 1367.52307 1366.74890
20020325 1361.97913 1366.92578 1367.29565 1366.55627
20020326 1361.95200 1366.89856 1367.29138 1366.50586
20020327 1362.04663 1366.99353 1367.37134 1366.61609
20020328 1362.11462 1367.06177 1367.41052 1366.71375
20020329 1362.23418 1367.18176 1367.57507 1366.78833
20020330 1361.95103 1366.89758 1367.27734 1366.51819
20020331 1361.62446 1366.56982 1366.95007 1366.17712
20020401 1361.12019 1366.06372 1366.51550 1365.61011
20020402 1360.78461 1365.72693 1366.16431 1365.28796
20020403 1360.84458 1365.78711 1366.23853 1365.33350
20020404 1361.18733 1366.13110 1366.57446 1365.68567
20020405 1361.60962 1366.55493 1366.97034 1366.11560
20020406 1361.92561 1366.87207 1367.29968 1366.44250
20020407 1362.09030 1367.03735 1367.43701 1366.63696
20020408 1362.07801 1367.02502 1367.42468 1366.62463
20020409 1361.93048 1366.87695 1367.27588 1366.47742
20020410 1361.86005 1366.80627 1367.18811 1366.42175
20020411 1361.77272 1366.71863 1367.11218 1366.32471
20020412 1361.57216 1366.51733 1366.93164 1366.10120
20020413 1361.45467 1366.39941 1366.80786 1365.98950
20020414 1361.46379 1366.40857 1366.80396 1366.00024
20020415 1361.56656 1366.51172 1366.90564 1366.11731
20020416 1361.62300 1366.56836 1366.97229 1366.16321
20020417 1361.69792 1366.64355 1367.03552 1366.25110
20020418 1361.87307 1366.81934 1367.21021 1366.42810
20020419 1361.89861 1366.84497 1367.25513 1366.43457
20020420 1361.96344 1366.91003 1367.28259 1366.56262
20020421 1361.94167 1366.88818 1367.27063 1366.50574
20020422 1361.85069 1366.79688 1367.18323 1366.41040
20020423 1361.81943 1366.76550 1367.14966 1366.38110
20020424 1361.78647 1366.73242 1367.10901 1366.35583
20020425 1361.85932 1366.80554 1367.19690 1366.41394
20020426 1361.96903 1366.91565 1367.30286 1366.52832
20020427 1361.91114 1366.85754 1367.22632 1366.48889
20020428 1361.92999 1366.87646 1367.25159 1366.50122
20020429 1362.02729 1366.97412 1367.35840 1366.58997
20020430 1362.22105 1367.16858 1367.51477 1366.83350
20020501 1362.32285 1367.27075 1367.64661 1366.89502
20020502 1362.29074 1367.23853 1367.62500 1366.85254
20020503 1362.02960 1366.97644 1367.34741 1366.60535
20020504 1361.80009 1366.74609 1367.10864 1366.38318
20020505 1361.81578 1366.76184 1367.10071 1366.42114
20020506 1361.77783 1366.72375 1367.06860 1366.37732
20020507 1361.72517 1366.67090 1367.02588 1366.31506
20020508 1361.71118 1366.65686 1366.99500 1366.31653
20020509 1361.65110 1366.59656 1366.98059 1366.21387
20020510 1361.58189 1366.52710 1366.85779 1366.18262
20020511 1361.62555 1366.57092 1366.93823 1366.20361
20020512 1361.72042 1366.66614 1367.02600 1366.30554
20020513 1361.81225 1366.75830 1367.12756 1366.38928
20020514 1361.69549 1366.64111 1366.99915 1366.28247
20020515 1361.62677 1366.57214 1366.93005 1366.21362
20020516 1361.63066 1366.57605 1366.93115 1366.22021
20020517 1361.55744 1366.50256 1366.85742 1366.14697
20020518 1361.41051 1366.35510 1366.70544 1366.00354
20020519 1361.33012 1366.27441 1366.66309 1365.88098
20020520 1361.26067 1366.20471 1366.56128 1365.85693
20020521 1361.27016 1366.21423 1366.58752 1365.84314
20020522 1361.37342 1366.31787 1366.67517 1365.96057
20020523 1361.36734 1366.31177 1366.67432 1365.95007
20020524 1361.37536 1366.31982 1366.68909 1365.95264
20020525 1361.48726 1366.43213 1366.79993 1366.08105
20020526 1361.71300 1366.65869 1367.01624 1366.30151
20020527 1361.86723 1366.81348 1367.18726 1366.44275
20020528 1361.99372 1366.94043 1367.29871 1366.58289
20020529 1361.98484 1366.93152 1367.31055 1366.55701
20020530 1361.95006 1366.89661 1367.24988 1366.54492
20020531 1361.86285 1366.80908 1367.18494 1366.43762
20020601 1361.75022 1366.69604 1367.03906 1366.35095
20020602 1361.60719 1366.55249 1366.86536 1366.23132
20020603 1361.47023 1366.41504 1366.80371 1366.04468
20020604 1361.51876 1366.46375 1366.75891 1366.14221
20020605 1361.59770 1366.54297 1366.84937 1366.25977
20020606 1361.87355 1366.81982 1367.11670 1366.49341
20020607 1361.87988 1366.82617 1367.13318 1366.50818
20020608 1361.74402 1366.68982 1367.04688 1366.33484
20020609 1361.68162 1366.62720 1366.94556 1366.30688
20020610 1361.57058 1366.51575 1366.83191 1366.18750
20020611 1361.51816 1366.46313 1366.76111 1366.15076
20020612 1361.64574 1366.59119 1366.87219 1366.29053
20020613 1361.85580 1366.80200 1367.08606 1366.47900
20020614 1361.83974 1366.78589 1367.11670 1366.43835
20020615 1361.74110 1366.68689 1367.02808 1366.35938
20020616 1361.73855 1366.68433 1367.01965 1366.34619
20020617 1361.85969 1366.80591 1367.17700 1366.44409
20020618 1361.91394 1366.86035 1367.22302 1366.50452
20020619 1361.99360 1366.94031 1367.25732 1366.60168
20020620 1361.84157 1366.78772 1367.17590 1366.41626
20020621 1361.77187 1366.71777 1367.04114 1366.42004
20020622 1361.55501 1366.50012 1366.83240 1366.16138
20020623 1361.41623 1366.36084 1366.73364 1366.00049
20020624 1361.38461 1366.32910 1366.67542 1365.98486
20020625 1361.49492 1366.43982 1366.79456 1366.07214
20020626 1361.69610 1366.64172 1366.96948 1366.32227
20020627 1361.91333 1366.85974 1367.17749 1366.53284
20020628 1361.97901 1366.92566 1367.27979 1366.57910
20020629 1361.99457 1366.94128 1367.30078 1366.59131
20020630 1361.98290 1366.92957 1367.27173 1366.59045
20020701 1361.84716 1366.79333 1367.15491 1366.44934
20020702 1361.68685 1366.63245 1366.99548 1366.28271
20020703 1361.73648 1366.68225 1367.03552 1366.33911
20020704 1361.71373 1366.65942 1367.03577 1366.30481
20020705 1361.56291 1366.50806 1366.90051 1366.14490
20020706 1361.53676 1366.48181 1366.83936 1366.13733
20020707 1361.55756 1366.50269 1366.84998 1366.16382
20020708 1361.69440 1366.64001 1367.00732 1366.29395
20020709 1361.83853 1366.78467 1367.15088 1366.42554
20020710 1361.84801 1366.79419 1367.16467 1366.44531
20020711 1361.74706 1366.69287 1367.05457 1366.34851
20020712 1361.43739 1366.38208 1366.73730 1366.04102
20020713 1361.21883 1366.16272 1366.51843 1365.81970
20020714 1360.98457 1365.92761 1366.30811 1365.57715
20020715 1360.78607 1365.72839 1366.09241 1365.38440
20020716 1360.69315 1365.63513 1366.00940 1365.28625
20020717 1360.61239 1365.55408 1365.88599 1365.22424
20020718 1360.66238 1365.60425 1365.93274 1365.27600
20020719 1360.67624 1365.61816 1365.93604 1365.29749
20020720 1360.65946 1365.60132 1365.93982 1365.26746
20020721 1360.73329 1365.67542 1366.00842 1365.34497
20020722 1360.86221 1365.80481 1366.10425 1365.48816
20020723 1361.04709 1365.99036 1366.28992 1365.67322
20020724 1361.23999 1366.18396 1366.45850 1365.87671
20020725 1361.16555 1366.10925 1366.36792 1365.80835
20020726 1360.72514 1365.66724 1365.92627 1365.36609
20020727 1360.53418 1365.47559 1365.72290 1365.17920
20020728 1360.27219 1365.21265 1365.42444 1364.93103
20020729 1360.20201 1365.14221 1365.38403 1364.87634
20020730 1360.56568 1365.50720 1365.80811 1365.18787
20020731 1360.90843 1365.85120 1366.19861 1365.51221
20020801 1361.35894 1366.30334 1366.63342 1365.97119
20020802 1361.69658 1366.64221 1366.96606 1366.31250
20020803 1361.69950 1366.64514 1366.93201 1366.32068
20020804 1361.50259 1366.44751 1366.74756 1366.12720
20020805 1361.53433 1366.47937 1366.75488 1366.16907
20020806 1361.70145 1366.64709 1366.93079 1366.33923
20020807 1361.71167 1366.65735 1366.93799 1366.34424
20020808 1361.54564 1366.49072 1366.80762 1366.15674
20020809 1361.51913 1366.46411 1366.76294 1366.14111
20020810 1361.61740 1366.56274 1366.86987 1366.23560
20020811 1361.75107 1366.69690 1367.00781 1366.36951
20020812 1361.73891 1366.68469 1366.97876 1366.36389
20020813 1361.43788 1366.38257 1366.58777 1366.07080
20020814 1360.89189 1365.83459 1366.11047 1365.52087
20020815 1360.51217 1365.45349 1365.73132 1365.13855
20020816 1359.94027 1364.87952 1365.15625 1364.56458
20020817 1359.52880 1364.46655 1364.74561 1364.14990
20020818 1359.63790 1364.57605 1364.88684 1364.24500
20020819 1360.41377 1365.35474 1365.61633 1365.04407
20020820 1361.19353 1366.13733 1366.44702 1365.75391
20020821 1361.77954 1366.72546 1366.98987 1366.41272
20020822 1361.84826 1366.79443 1367.09058 1366.46777
20020823 1361.64441 1366.58984 1366.88928 1366.25830
20020824 1361.40297 1366.34753 1366.66064 1366.01257
20020825 1361.39093 1366.33545 1366.64514 1366.00671
20020826 1361.52022 1366.46521 1366.79077 1366.12427
20020827 1361.64246 1366.58789 1366.86511 1366.25354
20020828 1361.70863 1366.65430 1366.98987 1366.31433
20020829 1361.75047 1366.69629 1367.05200 1366.34009
20020830 1361.66508 1366.61060 1366.96033 1366.25623
20020831 1361.50928 1366.45422 1366.78162 1366.10217
20020901 1361.47048 1366.41528 1366.78088 1366.05225
20020902 1361.40772 1366.35229 1366.73413 1365.98132
20020903 1361.30458 1366.24878 1366.58484 1365.89282
20020904 1361.17711 1366.12085 1366.47437 1365.76074
20020905 1361.31941 1366.26367 1366.63525 1365.89429
20020906 1361.57629 1366.52148 1366.89148 1366.15198
20020907 1362.02000 1366.96680 1367.34949 1366.59265
20020908 1362.23759 1367.18518 1367.56689 1366.80811
20020909 1362.07278 1367.01978 1367.41675 1366.62842
20020910 1361.61655 1366.56189 1366.95117 1366.17981
20020911 1361.17188 1366.11560 1366.49255 1365.73853
20020912 1360.92193 1365.86475 1366.25037 1365.48303
20020913 1361.01729 1365.96045 1366.37244 1365.56531
20020914 1361.23136 1366.17529 1366.57996 1365.78894
20020915 1361.49018 1366.43506 1366.82092 1366.05090
20020916 1361.72614 1366.67188 1367.05603 1366.28772
20020917 1361.77613 1366.72205 1367.20862 1366.24060
20020918 1361.74268 1366.68848 1367.16467 1366.25806
20020919 1361.55404 1366.49915 1366.97375 1366.06873
20020920 1361.31868 1366.26294 1366.73291 1365.83411
20020921 1361.20727 1366.15112 1366.58813 1365.72913
20020922 1361.35019 1366.29456 1366.70544 1365.89331
20020923 1361.39154 1366.33606 1366.74036 1365.93713
20020924 1361.43593 1366.38062 1366.81018 1365.96814
20020925 1361.60488 1366.55017 1366.99219 1366.12158
20020926 1361.70559 1366.65125 1367.09705 1366.19128
20020927 1361.81165 1366.75769 1367.20313 1366.28589
20020928 1361.80131 1366.74731 1367.20679 1366.31653
20020929 1361.70984 1366.65552 1367.09656 1366.23364
20020930 1361.61972 1366.56506 1366.99268 1366.14795
20021001 1361.57094 1366.51611 1366.94519 1366.09741
20021002 1361.51451 1366.45947 1366.89697 1366.03857
20021003 1361.65316 1366.59863 1367.05481 1366.16626
20021004 1361.69610 1366.64172 1367.06909 1366.22363
20021005 1361.72894 1366.67468 1367.09351 1366.26050
20021006 1361.70194 1366.64758 1367.06018 1366.23828
20021007 1361.55477 1366.49988 1366.94507 1366.06543
20021008 1361.52217 1366.46716 1366.91321 1366.03699
20021009 1361.45892 1366.40369 1366.86829 1365.96277
20021010 1361.43557 1366.38025 1366.83667 1365.93689
20021011 1361.47145 1366.41626 1366.84436 1365.99902
20021012 1361.50490 1366.44983 1366.88391 1366.02441
20021013 1361.62568 1366.57104 1366.99414 1366.15149
20021014 1361.70911 1366.65479 1367.07349 1366.23718
20021015 1361.61789 1366.56323 1366.99377 1366.13855
20021016 1361.53178 1366.47681 1366.90662 1366.05212
20021017 1361.51791 1366.46289 1366.90918 1366.02246
20021018 1361.62932 1366.57471 1367.04639 1366.13000
20021019 1361.75776 1366.70361 1367.14136 1366.27368
20021020 1361.69817 1366.64380 1367.07397 1366.22034
20021021 1361.47218 1366.41699 1366.87988 1365.97131
20021022 1361.23209 1366.17603 1366.59863 1365.75500
20021023 1361.09428 1366.03772 1366.43579 1365.61523
20021024 1360.95185 1365.89478 1366.32556 1365.46204
20021025 1360.96231 1365.90527 1366.33069 1365.48206
20021026 1361.14634 1366.08997 1366.50464 1365.67358
20021027 1361.41745 1366.36206 1366.76929 1365.95325
20021028 1361.64355 1366.58899 1366.99512 1366.17798
20021029 1361.91162 1366.85803 1367.26929 1366.44360
20021030 1361.98728 1366.93396 1367.33118 1366.52332
20021031 1361.93242 1366.87891 1367.29724 1366.45984
20021101 1361.74633 1366.69214 1367.12622 1366.26257
20021102 1361.57240 1366.51758 1366.98560 1366.06445
20021103 1361.49286 1366.43774 1366.86353 1366.01367
20021104 1361.39422 1366.33875 1366.77161 1365.90979
20021105 1361.08309 1366.02649 1366.43481 1365.61487
20021106 1361.01109 1365.95422 1366.37585 1365.52966
20021107 1361.06582 1366.00916 1366.43262 1365.58704
20021108 1361.33474 1366.27905 1366.67529 1365.88098
20021109 1361.75655 1366.70239 1367.14453 1366.29150
20021110 1362.05089 1366.99780 1367.40002 1366.59875
20021111 1362.03325 1366.98010 1367.40295 1366.55859
20021112 1361.80800 1366.75403 1367.17456 1366.33435
20021113 1361.39799 1366.34253 1366.78516 1365.90576
20021114 1361.27320 1366.21729 1366.60815 1365.77966
20021115 1361.16896 1366.11267 1366.52917 1365.69653
20021116 1361.28548 1366.22961 1366.62183 1365.85229
20021117 1361.38704 1366.33154 1366.73730 1365.91443
20021118 1361.37549 1366.31995 1366.73425 1365.90222
20021119 1361.27307 1366.21716 1366.62341 1365.80969
20021120 1361.11265 1366.05615 1366.42773 1365.64539
20021121 1360.95684 1365.89978 1366.29102 1365.49854
20021122 1360.98263 1365.92566 1366.34998 1365.50342
20021123 1361.18757 1366.13135 1366.56714 1365.70081
20021124 1361.59928 1366.54456 1366.97620 1366.13196
20021125 1361.91880 1366.86523 1367.29309 1366.43958
20021126 1362.06877 1367.01575 1367.42310 1366.61206
20021127 1362.03362 1366.98047 1367.34583 1366.57336
20021128 1361.86808 1366.81433 1367.22314 1366.40527
20021129 1361.84753 1366.79370 1367.18201 1366.39978
20021130 1361.82648 1366.77258 1367.17419 1366.37048
20021201 1361.85336 1366.79956 1367.20825 1366.39124
20021202 1361.87964 1366.82593 1367.22278 1366.42664
20021203 1361.94580 1366.89233 1367.29675 1366.48621
20021204 1361.86881 1366.81506 1367.23157 1366.39966
20021205 1361.87319 1366.81946 1367.24170 1366.39856
20021206 1361.96137 1366.90796 1367.30835 1366.51147
20021207 1362.16838 1367.11572 1367.54321 1366.70740
20021208 1362.38646 1367.33459 1367.72791 1366.94080
20021209 1362.33757 1367.28552 1367.70386 1366.86865
20021210 1362.17495 1367.12231 1367.52087 1366.72375
20021211 1362.06293 1367.00989 1367.42407 1366.59680
20021212 1362.16863 1367.11597 1367.46838 1366.73730
20021213 1362.25668 1367.20435 1367.61499 1366.79468
20021214 1362.29609 1367.24390 1367.65833 1366.83069
20021215 1362.03933 1366.98621 1367.39319 1366.58020
20021216 1361.49578 1366.44067 1366.86084 1366.00537
20021217 1361.12396 1366.06750 1366.46631 1365.66907
20021218 1360.99759 1365.94067 1366.33655 1365.54504
20021219 1360.99880 1365.94189 1366.33899 1365.56226
20021220 1361.28280 1366.22693 1366.63403 1365.82092
20021221 1361.66557 1366.61108 1367.01428 1366.20862
20021222 1362.00917 1366.95593 1367.33582 1366.57556
20021223 1362.27152 1367.21924 1367.62329 1366.81604
20021224 1362.26581 1367.21350 1367.61316 1366.81433
20021225 1362.02194 1366.96875 1367.36523 1366.57275
20021226 1361.91223 1366.85864 1367.25708 1366.45764
20021227 1361.88231 1366.82861 1367.21643 1366.44067
20021228 1361.87441 1366.82068 1367.19531 1366.43958
20021229 1361.84266 1366.78882 1367.17029 1366.40710
20021230 1361.85117 1366.79736 1367.18884 1366.40601
20021231 1361.89557 1366.84192 1367.22314 1366.46033
20030101 1361.94969 1366.89624 1367.27332 1366.51660
20030102 1362.02827 1366.97510 1367.35938 1366.59399
20030103 1362.00747 1366.95422 1367.33801 1366.56970
20030104 1361.78683 1366.73279 1367.13208 1366.33435
20030105 1361.68321 1366.62878 1367.00000 1366.24829
20030106 1361.59575 1366.54102 1366.90222 1366.20398
20030107 1361.52083 1366.46582 1366.80908 1366.08557
20030108 1361.49748 1366.44238 1366.83484 1366.05042
20030109 1361.65973 1366.60522 1366.98157 1366.23083
20030110 1361.79656 1366.74255 1367.07605 1366.37402
20030111 1361.77248 1366.71838 1367.08142 1366.35437
20030112 1361.79608 1366.74207 1367.12598 1366.35828
20030113 1361.72492 1366.67065 1367.02502 1366.31506
20030114 1361.65401 1366.59949 1366.96570 1366.23254
20030115 1361.75095 1366.69678 1367.05493 1366.33618
20030116 1361.84667 1366.79285 1367.15674 1366.43359
20030117 1361.95748 1366.90405 1367.26965 1366.53809
20030118 1362.02571 1366.97253 1367.32727 1366.61682
20030119 1362.01148 1366.95825 1367.32495 1366.59106
20030120 1361.95565 1366.90222 1367.26868 1366.53540
