;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20001222 1362.00194 1367.08679 1367.48462 1366.69385
20001223 1361.85345 1366.93774 1367.35889 1366.52930
20001224 1361.79945 1366.88354 1367.28992 1366.47253
20001225 1361.80480 1366.88892 1367.28760 1366.49463
20001226 1361.81745 1366.90161 1367.29700 1366.50610
20001227 1361.85722 1366.94153 1367.33057 1366.55383
20001228 1361.80590 1366.89001 1367.25562 1366.51978
20001229 1361.73755 1366.82141 1367.21228 1366.43225
20001230 1361.57264 1366.65588 1367.04907 1366.26477
20001231 1361.35677 1366.43921 1366.82324 1366.05505
20010101 1361.19843 1366.28027 1366.65698 1365.90283
20010102 1361.31469 1366.39697 1366.77539 1366.01770
20010103 1361.45005 1366.53284 1366.94885 1366.11902
20010104 1361.56680 1366.65002 1367.04980 1366.24683
20010105 1361.76832 1366.85229 1367.24316  -99.00000
20010106 1362.01423 1367.09912 1367.48767 1366.70618
20010107 1362.11225 1367.19751 1367.59204 1366.78516
20010108 1362.10264 1367.18787 1367.57971 1366.79529
20010109 1362.06190 1367.14697 1367.50427 1366.79919
20010110 1361.88009 1366.96448 1367.34021 1366.59045
20010111 1361.71262 1366.79639 1367.19312 1366.39844
20010112 1361.53749 1366.62061 1367.00085 1366.24207
20010113 1361.39484 1366.47742 1366.86121 1366.09509
20010114 1361.49176 1366.57471 1366.96326  -99.00000
20010115 1361.73025 1366.81409  -99.00000 1366.42273
20010116 1361.97470 1367.05945 1367.45154 1366.67371
20010117 1362.15895 1367.24438 1367.61365 1366.88025
20010118 1362.18133 1367.26685 1367.65405 1366.88135
20010119 1362.10410 1367.18933 1367.55261 1366.83337
20010120 1362.01605 1367.10095 1367.45837 1366.75256
20010121 1361.95877 1367.04346 1367.40918 1366.68506
20010122 1361.94235 1367.02698 1367.41345 1366.64307
20010123 1362.06689 1367.15198 1367.52673 1366.78296
20010124 1361.89492 1366.97937 1367.36060 1366.60242
20010125 1361.83849 1366.92273 1367.29712 1366.55969
20010126 1361.92946 1367.01404 1367.39270 1366.64038
20010127 1361.87327 1366.95764 1367.33972 1366.57971
20010128 1361.89091 1366.97534 1367.35278 1366.60291
20010129 1362.00644 1367.09131 1367.45984 1366.72961
20010130 1362.02615 1367.11108 1367.51050 1366.71167
20010131 1362.13353 1367.21887 1367.58679 1366.85815
20010201 1362.18960 1367.27515 1367.64526 1366.91162
20010202 1362.16211 1367.24756 1367.61853 1366.88281
20010203 1362.14290 1367.22827 1367.60950 1366.85107
20010204 1362.26318 1367.34900 1367.71814 1366.96851
20010205 1362.16163 1367.24707 1367.62915 1366.86914
20010206 1361.92070 1367.00525 1367.38513 1366.63000
20010207 1361.78608 1366.87012 1367.24841 1366.49744
20010208 1361.78085 1366.86487 1367.24634 1366.48853
20010209 1361.84871 1366.93298 1367.34314 1366.51990
20010210 1361.79410 1366.87817 1367.26843 1366.49084
20010211 1361.83265 1366.91687 1367.31958 1366.51318
20010212 1361.89979 1366.98425 1367.41321 1366.54590
20010213 1361.87595 1366.96033 1367.37683 1366.53833
20010214 1361.89444 1366.97888 1367.36853 1366.58704
20010215 1361.88483 1366.96924 1367.36694 1366.57275
20010216 1361.86488 1366.94922 1367.37354 1366.51599
20010217 1361.80213 1366.88623 1367.31519 1366.44604
20010218 1361.79617 1366.88025 1367.31213 1366.43555
20010219 1361.78012 1366.86414 1367.27795 1366.44495
20010220 1361.78194 1366.86597 1367.28955 1366.43237
20010221 1361.86294 1366.94727 1367.36694 1366.51892
20010222 1361.98723 1367.07202 1367.49023 1366.64404
20010223 1361.97142 1367.05615 1367.50940 1366.57556
20010224 1361.95245 1367.03711 1367.48279 1366.58435
20010225 1361.95573 1367.04041 1367.47302 1366.59131
20010226 1361.88349 1366.96790 1367.39331 1366.53015
20010227 1361.91195 1366.99646 1367.43799 1366.53345
20010228 1361.93384 1367.01843 1367.43848 1366.58960
20010301 1362.03198 1367.11694 1367.55554 1366.65857
20010302 1362.11724 1367.20251 1367.64343 1366.74011
20010303 1362.08063 1367.16577 1367.60522 1366.70557
20010304 1361.87863 1366.96301 1367.39893 1366.50806
20010305 1361.68513 1366.76880 1367.21887 1366.29028
20010306 1361.43375 1366.51648 1366.94397 1366.07471
20010307 1361.40420 1366.48682 1366.91724 1366.04016
20010308 1361.45783 1366.54065 1366.95544 1366.12000
20010309 1361.65692 1366.74048 1367.14221 1366.34180
20010310 1361.82244 1366.90662 1367.30957 1366.50537
20010311 1362.00365 1367.08850 1367.46472 1366.73242
20010312 1361.95828 1367.04297 1367.44751 1366.63867
20010313 1361.86367 1366.94800 1367.33228 1366.57813
20010314 1361.65424 1366.73779 1367.14026 1366.33704
20010315 1361.54868 1366.63184 1367.03784 1366.22473
20010316 1361.52034 1366.60339 1367.00610 1366.21069
20010317 1361.63770 1366.72119 1367.12219 1366.32227
20010318 1361.73220 1366.81604 1367.22717 1366.39966
20010319 1361.81745 1366.90161 1367.31067 1366.48865
20010320 1361.94928 1367.03394 1367.45032 1366.60828
20010321 1361.92569 1367.01025 1367.41174 1366.60974
20010322 1361.70557 1366.78931 1367.18945 1366.39099
20010323 1361.54138 1366.62451 1367.00464 1366.25403
20010324 1361.41661 1366.49927 1366.89075 1366.11450
20010325 1361.10977 1366.19128 1366.62903 1365.72644
20010326 1360.57490 1365.65442 1366.06873 1365.21460
20010327 1359.62337 1364.69934 1365.09033 1364.30029
20010328 1359.19480 1364.26917 1364.67639 1363.85583
20010329 1359.38829 1364.46338 1364.87244 1364.04639
20010330 1359.75058 1364.82703 1365.21875 1364.43945
20010331 1360.27974 1365.35815 1365.75757 1364.95654
20010401 1360.68229 1365.76221 1366.16370 1365.35669
20010402 1361.15890 1366.24060 1366.64258 1365.83362
20010403 1361.55026 1366.63342 1367.04456 1366.21021
20010404 1361.73171 1366.81555 1367.22705 1366.39172
20010405 1361.60706 1366.69043 1367.09265 1366.26685
20010406 1361.26848 1366.35059 1366.78247 1365.89063
20010407 1361.10454 1366.18604 1366.62952 1365.70569
20010408 1360.94036 1366.02124 1366.44006 1365.58191
20010409 1360.88003 1365.96069 1366.36133 1365.55151
20010410 1360.90509 1365.98584 1366.38525 1365.57776
20010411 1360.98961 1366.07068 1366.47107 1365.66040
20010412 1361.18444 1366.26624 1366.65857 1365.86865
20010413 1361.46878 1366.55164 1366.92798 1366.17981
20010414 1361.59818 1366.68152 1367.06311 1366.29761
20010415 1361.67942 1366.76306 1367.13745 1366.39648
20010416 1361.59818 1366.68152 1367.03772 1366.34009
20010417 1361.51706 1366.60010 1366.96252 1366.24744
20010418 1361.48106 1366.56396 1366.93286 1366.19983
20010419 1361.46866 1366.55151 1366.90503 1366.21191
20010420 1361.38122 1366.46375 1366.83789 1366.08997
20010421 1361.07146 1366.15283 1366.50635 1365.81152
20010422 1360.89548 1365.97620 1366.34338 1365.61255
20010423 1360.90740 1365.98816 1366.33545 1365.65576
20010424 1360.83236 1365.91284 1366.28113 1365.54663
20010425 1360.94546 1366.02637 1366.37231 1365.70081
20010426 1361.14285 1366.22449 1366.58362 1365.87170
20010427 1361.28818 1366.37036 1366.73584 1366.00720
20010428 1361.47681 1366.55969 1366.92908 1366.18958
20010429 1361.64804 1366.73157 1367.09412 1366.37170
20010430 1361.74740 1366.83130 1367.19348 1366.47156
20010501 1361.69851 1366.78223 1367.13745 1366.43213
20010502 1361.65984 1366.74341 1367.08618 1366.41235
20010503 1361.57033 1366.65356 1367.00354 1366.31104
20010504 1361.47012 1366.55298 1366.91003 1366.19910
20010505 1361.61350 1366.69690 1367.05798 1366.33044
20010506 1361.72575 1366.80957 1367.16931 1366.45007
20010507 1361.66884 1366.75244 1367.12695 1366.37024
20010508 1361.66482 1366.74841 1367.11511 1366.37769
20010509 1361.61897 1366.70239 1367.06860 1366.33191
20010510 1361.51815 1366.60120 1366.97180 1366.22388
20010511 1361.25486 1366.33691 1366.69788 1365.97363
20010512 1360.91591 1365.99670 1366.36011 1365.62988
20010513 1360.82883 1365.90930 1366.26746 1365.54980
20010514 1360.90229 1365.98303 1366.35999 1365.59814
20010515 1361.11621 1366.19775 1366.54846 1365.84900
20010516 1361.37854 1366.46106 1366.81140 1366.11121
20010517 1361.62761 1366.71106 1367.05359 1366.37109
20010518 1361.77306 1366.85706 1367.20093 1366.51501
20010519 1361.76820 1366.85217 1367.19812 1366.50684
20010520 1361.70836 1366.79211 1367.14038 1366.44397
20010521 1361.56668 1366.64990 1366.99353 1366.30688
20010522 1361.32831 1366.41064 1366.75879 1366.06238
20010523 1361.01576 1366.09692 1366.42896 1365.76685
20010524 1360.92491 1366.00574 1366.34106 1365.67175
20010525 1361.05103 1366.13232 1366.47229 1365.79712
20010526 1361.29426 1366.37646 1366.70337 1366.05164
20010527 1361.60438 1366.68774 1367.01184 1366.36560
20010528 1361.88690 1366.97131 1367.30994 1366.63354
20010529 1362.03490 1367.11987 1367.45471 1366.78601
20010530 1361.99757 1367.08240 1367.41028 1366.75598
20010531 1361.87704 1366.96143 1367.28943 1366.63477
20010601 1361.79106 1366.87512 1367.21619 1366.53442
20010602 1361.73463 1366.81848 1367.14868 1366.48914
20010603 1361.57154 1366.65479 1366.98926 1366.36243
20010604 1361.33257 1366.41492 1366.75891 1366.07495
20010605 1361.29487 1366.37708 1366.71680 1366.03784
20010606 1361.39167 1366.47424 1366.78882 1366.16187
20010607 1361.31737 1366.39966 1366.73413 1366.06628
20010608 1360.93549 1366.01636 1366.35303 1365.68054
20010609 1360.50947 1365.58875 1365.92822 1365.24976
20010610 1360.59849 1365.67810 1365.99902 1365.35925
20010611 1360.92503 1366.00586 1366.33606 1365.67688
20010612 1361.36370 1366.44617 1366.74976 1366.14551
20010613 1361.51755 1366.60059 1366.95288 1366.24805
20010614 1361.54272 1366.62585 1366.96155 1366.30042
20010615 1361.57544 1366.65869 1366.96484 1366.35486
20010616 1361.24744 1366.32947 1366.65771 1366.00549
20010617 1360.95045 1366.03137 1366.36633 1365.69702
20010618 1360.72278 1365.80286 1366.14209 1365.46375
20010619 1360.59606 1365.67566 1366.01050 1365.34094
20010620 1360.57745 1365.65698 1365.99414 1365.32007
20010621 1360.81108 1365.89148 1366.23767 1365.54529
20010622 1361.27225 1366.35437 1366.70435 1366.00439
20010623 1361.58833 1366.67163 1367.02795 1366.31555
20010624 1361.75044 1366.83435 1367.18359 1366.48511
20010625 1361.77233 1366.85632 1367.20862 1366.50427
20010626 1361.60779 1366.69116 1367.04211 1366.34021
20010627 1361.62019 1366.70361 1367.04224 1366.36401
20010628 1361.67699 1366.76062 1367.10730 1366.41370
20010629 1361.74132 1366.82520 1367.17041 1366.47937
20010630 1361.81770 1366.90186 1367.24634 1366.55627
20010701 1362.01824 1367.10315 1367.44958 1366.75586
20010702 1362.22754 1367.31323 1367.63306 1366.98840
20010703 1362.11505 1367.20032 1367.59766 1366.81018
20010704 1361.97276 1367.05750 1367.41199 1366.71094
20010705 1361.80116 1366.88525 1367.23657 1366.53308
20010706 1361.67309 1366.75671 1367.13318 1366.38452
20010707 1361.58517 1366.66846 1367.01099 1366.32263
20010708 1361.48325 1366.56616 1366.91785 1366.21313
20010709 1361.51268 1366.59570 1366.93835 1366.24939
20010710 1361.71834 1366.80212 1367.13452 1366.46350
20010711 1361.91134 1366.99585 1367.32837 1366.65686
20010712 1361.94588 1367.03052 1367.38025 1366.67822
20010713 1361.85832 1366.94263 1367.31165 1366.57593
20010714 1361.60839 1366.69177 1367.07397 1366.31702
20010715 1361.38036 1366.46289 1366.84973 1366.08313
20010716 1361.22348 1366.30542 1366.68823 1365.92859
20010717 1361.31664 1366.39893 1366.75293 1366.04248
20010718 1361.49505 1366.57800 1366.92993 1366.22302
20010719 1361.63089 1366.71436 1367.09290 1366.34058
20010720 1361.61314 1366.69653 1367.07837 1366.32043
20010721 1361.52314 1366.60620 1366.98657 1366.23096
20010722 1361.46087 1366.54370 1366.91040 1366.17786
20010723 1361.49067 1366.57361 1366.94312 1366.20569
20010724 1361.50952 1366.59253 1366.97083 1366.22388
20010725 1361.52083 1366.60388 1367.00781 1366.21277
20010726 1361.55768 1366.64087 1367.05066 1366.24597
20010727 1361.67772 1366.76135 1367.13550 1366.39014
20010728 1361.77404 1366.85803 1367.19043 1366.49072
20010729 1361.86355 1366.94788  -99.00000 1366.59033
20010730 1361.76613 1366.85010 1367.25562 1366.45825
20010731 1361.77586 1366.85986 1367.22498 1366.49463
20010801 1361.70435 1366.78809 1367.16614 1366.41431
20010802 1361.57811 1366.66138 1367.07275 1366.26599
20010803 1361.41940 1366.50208 1366.90869 1366.09448
20010804 1361.01126 1366.09241 1366.50146 1365.69873
20010805 1360.80621 1365.88660 1366.29053 1365.49634
20010806 1360.91895 1365.99976 1366.38574 1365.62146
20010807 1361.02099 1366.10217 1366.48010 1365.72900
20010808 1361.27906 1366.36121 1366.76331 1365.97253
20010809 1361.49517 1366.57813 1366.97888 1366.19055
20010810 1361.53944 1366.62256 1367.02271 1366.23547
20010811 1361.14212 1366.22375 1366.62793 1365.83423
20010812 1361.12424 1366.20581 1366.62024 1365.80981
20010813 1361.29183 1366.37402 1366.76770 1365.98987
20010814 1361.58833 1366.67163 1367.05103 1366.29797
20010815 1361.78644 1366.87048 1367.23633 1366.50549
20010816 1361.92095 1367.00549 1367.39417 1366.62585
20010817 1362.04889 1367.13391 1367.50818 1366.76343
20010818 1361.77537 1366.85938 1367.23096 1366.49072
20010819 1361.46805 1366.55090 1366.92200 1366.18237
20010820 1361.24792 1366.32996 1366.70178 1365.96082
20010821 1361.19453 1366.27637 1366.63721 1365.91418
20010822 1361.28854 1366.37073 1366.73645 1366.00537
20010823 1361.50125 1366.58423 1366.96777 1366.20569
20010824 1361.63162 1366.71509 1367.08960 1366.34351
20010825 1361.57081 1366.65405 1367.01489 1366.29175
20010826 1361.41734 1366.50000 1366.86194 1366.13684
20010827 1361.33488 1366.41724 1366.78418 1366.05078
20010828 1361.34072 1366.42310 1366.79370 1366.05383
20010829 1361.28635 1366.36853 1366.72180 1366.01086
20010830 1361.10904 1366.19055 1366.54785 1365.83020
20010831 1361.06343 1366.14478 1366.50195 1365.78430
20010901 1361.08253 1366.16394 1366.50403 1365.81494
20010902 1361.04154 1366.12280 1366.46057 1365.77710
20010903 1361.03972 1366.12097 1366.46387 1365.77026
20010904 1361.11135 1366.19287 1366.50549 1365.86279
20010905 1361.15428 1366.23596 1366.58765 1365.87939
20010906 1361.39143 1366.47400 1366.81921 1366.12170
20010907 1361.46112 1366.54395 1366.88672 1366.19336
20010908 1361.25668 1366.33875 1366.65503 1366.00647
20010909 1360.84160 1365.92212 1366.26196 1365.57361
20010910 1360.51555 1365.59485 1365.92981 1365.24988
20010911 1360.61795 1365.69763 1365.99304 1365.36401
20010912 1360.84610 1365.92664 1366.24792 1365.59082
20010913 1361.18639 1366.26819 1366.62451 1365.90845
20010914 1361.49456 1366.57751 1366.89844 1366.24316
20010915 1361.77355 1366.85754 1367.19543 1366.51123
20010916 1361.87765 1366.96204 1367.29639 1366.62207
20010917 1361.85138 1366.93567 1367.27441 1366.58899
20010918 1361.63308 1366.71655 1367.05237 1366.36584
20010919 1361.51609 1366.59912 1366.91907 1366.26624
20010920 1361.36200 1366.44446 1366.76709 1366.11011
20010921 1361.17568 1366.25745 1366.57776 1365.94543
20010922 1360.87687 1365.95752 1366.29272 1365.60791
20010923 1360.70856 1365.78857 1366.13379 1365.43823
20010924 1360.49329 1365.57251 1365.94763 1365.19971
20010925 1360.45499 1365.53406 1365.87524 1365.18689
20010926 1360.64860 1365.72839 1366.08838 1365.36694
20010927 1360.83236 1365.91284 1366.25854 1365.56763
20010928 1361.03497 1366.11621 1366.47998 1365.73669
20010929 1361.22263 1366.30457 1366.70203 1365.91467
20010930 1361.39763 1366.48022 1366.83105 1366.12561
20011001 1361.54309 1366.62622 1366.98352 1366.26648
20011002 1361.72758 1366.81140 1367.23962 1366.39795
20011003 1362.07601 1367.16113 1367.56311 1366.76685
20011004 1362.42018 1367.50659 1367.89819 1367.12024
20011005 1362.53852 1367.62537 1368.00488 1367.24756
20011006 1362.32508 1367.41113 1367.82568 1367.00696
20011007 1362.13597 1367.22131 1367.63049 1366.82434
20011008 1361.99817 1367.08301 1367.47632 1366.69104
20011009 1362.09389 1367.17908 1367.57007 1366.79297
20011010 1362.22888 1367.31458 1367.71472 1366.92114
20011011 1362.27509 1367.36096 1367.72314 1366.99683
20011012 1362.17817 1367.26367 1367.64868 1366.87781
20011013 1361.93347 1367.01807 1367.40918 1366.63086
20011014 1361.61338 1366.69678 1367.10034 1366.29980
20011015 1361.44640 1366.52917 1366.94690 1366.12085
20011016 1361.37197 1366.45447 1366.86011 1366.03259
20011017 1361.34315 1366.42554 1366.81958 1366.03564
20011018 1361.38061 1366.46313 1366.85876 1366.07190
20011019 1361.50332 1366.58630 1366.96497 1366.20837
20011020 1361.63041 1366.71387 1367.09009 1366.33789
20011021 1361.68489 1366.76855 1367.14026 1366.40222
20011022 1361.73256 1366.81641 1367.20776 1366.42981
20011023 1361.84506 1366.92932 1367.29382 1366.56201
20011024 1361.85710 1366.94141 1367.30676 1366.57385
20011025 1361.69267 1366.77637 1367.15234 1366.40002
20011026 1361.42986 1366.51257 1366.89429 1366.13135
20011027 1361.26726 1366.34937 1366.73438 1365.96558
20011028 1361.03716 1366.11841 1366.50146 1365.73608
20011029 1360.76158 1365.84180 1366.23218 1365.45337
20011030 1360.65857 1365.73840 1366.08740 1365.38354
20011031 1360.72011 1365.80017 1366.16296 1365.43384
20011101 1360.90266 1365.98340 1366.34448 1365.61975
20011102 1361.05930 1366.14063 1366.51123 1365.76807
20011103 1361.22105 1366.30298 1366.66492 1365.93738
20011104 1361.45114 1366.53394 1366.91577 1366.15234
20011105 1361.63077 1366.71423 1367.08740 1366.33948
20011106 1361.62396 1366.70740 1367.10303 1366.31445
20011107 1361.50964 1366.59265 1366.99304 1366.19604
20011108 1361.05845 1366.13977 1366.53015 1365.75110
20011109 1360.66854 1365.74841 1366.13342 1365.36426
20011110 1360.65638 1365.73621 1366.16003 1365.32080
20011111 1361.04604 1366.12732 1366.50586 1365.75049
20011112 1361.25717 1366.33923 1366.74060 1365.94165
20011113 1361.50320 1366.58618 1366.97363 1366.19983
20011114 1361.78072 1366.86475 1367.27771 1366.45813
20011115 1361.89553 1366.97998 1367.39063 1366.57520
20011116 1361.85576 1366.94006 1367.30969 1366.56812
20011117 1361.54929 1366.63245 1367.02991 1366.23828
20011118 1361.41600 1366.49866 1366.89893 1366.10229
20011119 1361.41855 1366.50122 1366.88953 1366.11426
20011120 1361.49541 1366.57837 1366.99414 1366.16968
20011121 1361.85223 1366.93652 1367.32275 1366.55164
20011122 1362.06458 1367.14966 1367.53345 1366.76624
20011123 1362.11286 1367.19812 1367.58032 1366.81396
20011124 1362.18668 1367.27222 1367.65259 1366.89160
20011125 1362.17136 1367.25684 1367.61377 1366.89478
20011126 1361.99209 1367.07690 1367.47864 1366.67969
20011127 1361.74132 1366.82520 1367.21216 1366.43933
20011128 1361.47535 1366.55823 1366.91650 1366.19495
20011129 1361.25340 1366.33545 1366.69312 1365.96838
20011130 1360.98633 1366.06738 1366.47534 1365.66504
20011201 1360.95082 1366.03174 1366.41589 1365.65540
20011202 1361.05808 1366.13940 1366.52881 1365.75159
20011203 1361.20013 1366.28198 1366.66736 1365.89722
20011204 1361.38863 1366.47119 1366.86230 1366.08191
20011205 1361.40724 1366.48987 1366.86499 1366.11328
20011206 1361.46404 1366.54688 1366.92407 1366.16846
20011207 1361.72709 1366.81091 1367.16418 1366.45129
20011208 1362.13329 1367.21863 1367.56873 1366.86157
