;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20000911 1362.28701 1367.37292 1367.72156 1367.00940
20000912 1362.09133 1367.17651 1367.53882 1366.80603
20000913 1362.05996 1367.14502 1367.49878 1366.77808
20000914 1361.81782 1366.90198 1367.23889 1366.54456
20000915 1361.63174 1366.71521 1367.05139 1366.35815
20000916 1361.55999 1366.64319 1366.99927 1366.30530
20000917 1361.42427 1366.50696 1366.87683 1366.13391
20000918 1361.14114 1366.22278 1366.60217 1365.84412
20000919 1360.66319 1365.74304 1366.07104 1365.39050
20000920 1360.11981 1365.19763 1365.53894 1364.83862
20000921 1359.55855 1364.63428 1364.98206 1364.27222
20000922 1359.14785 1364.22205 1364.57886 1363.85559
20000923 1359.24794 1364.32251 1364.68884 1363.95129
20000924 1359.89105 1364.96802 1365.30664 1364.61047
20000925 1360.61564 1365.69531 1366.03992 1365.33496
20000926 1361.24440 1366.32642 1366.62793 1365.98694
20000927 1361.69620 1366.77991 1367.18298 1366.39246
20000928 1362.09109 1367.17627 1367.54333 1366.80518
20000929 1361.95695 1367.04163 1367.37476 1366.68677
20000930 1361.59112 1366.67444 1367.04663 1366.30090
20001001 1361.21120 1366.29309 1366.66064 1365.92175
20001002 1361.22421 1366.30615 1366.63586 1365.95276
20001003 1361.58164 1366.66492 1366.97852 1366.32202
20001004 1361.79909 1366.88318 1367.28638 1366.49500
20001005 1362.10556 1367.19080 1367.58020 1366.80920
20001006 1362.18619 1367.27173 1367.64832 1366.89636
20001007 1362.07017 1367.15527 1367.58203 1366.74365
20001008 1362.02152 1367.10645 1367.48438 1366.71326
20001009 1361.91766 1367.00220 1367.41687 1366.60974
20001010 1361.77343 1366.85742 1367.24170 1366.47937
20001011 1361.69024 1366.77393 1367.13464 1366.40710
20001012 1361.82767 1366.91187 1367.29907 1366.53296
20001013 1361.98066 1367.06543 1367.40735 1366.70764
20001014 1361.90246 1366.98694 1367.36926 1366.61072
20001015 1361.96011 1367.04480 1367.44214 1366.66150
20001016 1362.14071 1367.22607 1367.59192 1366.85742
20001017 1362.19969 1367.28528 1367.63281 1366.92432
20001018 1362.09766 1367.18286 1367.59973 1366.79028
20001019 1362.01435 1367.09924 1367.50378 1366.71265
20001020 1361.83642 1366.92065 1367.31299 1366.53992
20001021 1361.77927 1366.86328 1367.26233 1366.47961
20001022 1361.87960 1366.96399 1367.37805 1366.57349
20001023 1362.05375 1367.13879 1367.53210 1366.75793
20001024 1362.28945 1367.37537 1367.75085 1367.00256
20001025 1362.39087 1367.47717 1367.86328 1367.09912
20001026 1362.37324 1367.45947 1367.86182 1367.07373
20001027 1362.21161 1367.29724 1367.70422 1366.89526
20001028 1362.15445 1367.23987 1367.60962 1366.86877
20001029 1362.23642 1367.32214 1367.62878 1366.97729
20001030 1362.15567 1367.24109 1367.59375 1366.87756
20001031 1362.13207 1367.21741 1367.57874 1366.84973
20001101 1361.93506 1367.01965 1367.39441 1366.64563
20001102 1361.67772 1366.76135 1367.14514 1366.38330
20001103 1361.53251 1366.61560 1366.98181 1366.24500
20001104 1361.59465 1366.67798 1367.01770 1366.31836
20001105 1361.70617 1366.78992 1367.15759 1366.41809
20001106 1361.98917 1367.07397 1367.43225 1366.69983
20001107 1362.08367 1367.16882 1367.54773 1366.79187
20001108 1362.00498 1367.08984 1367.48584 1366.70483
20001109 1361.84275 1366.92700 1367.25598 1366.62744
20001110 1361.63795 1366.72144 1367.02600 1366.37976
20001111 1361.52618 1366.60925 1366.98303 1366.23352
20001112 1361.58298 1366.66626 1367.05884 1366.28064
20001113 1361.60900 1366.69238 1367.05310 1366.32263
20001114 1361.65339 1366.73694 1367.09253 1366.36951
20001115 1361.79143 1366.87549 1367.22791 1366.50977
20001116 1361.80748 1366.89160 1367.24524 1366.52600
20001117 1361.68380 1366.76746 1367.14050 1366.39124
20001118 1361.54187 1366.62500 1366.96692 1366.26575
20001119 1361.39289 1366.47546 1366.84521 1366.10132
20001120 1361.43837 1366.52112 1366.86548 1366.16064
20001121 1361.57410 1366.65735 1367.02441 1366.31433
20001122 1361.67589 1366.75952 1367.12891 1366.38538
20001123 1361.85467 1366.93896 1367.29993 1366.56946
20001124 1361.89346 1366.97791 1367.36975 1366.59106
20001125 1361.97981 1367.06458 1367.45691 1366.67725
20001126 1361.96364 1367.04834 1367.40649 1366.68616
20001127 1361.85601 1366.94031 1367.34741 1366.54382
20001128 1361.84409 1366.92834 1367.28918 1366.55774
20001129 1361.93943 1367.02405 1367.34082  -99.00000
20001130 1361.97872 1367.06348 1367.34167 1366.90125
20001201 1362.04451 1367.12952 1367.43335 1366.98755
20001202 1362.13755 1367.22290 1367.57153 1366.86621
20001203 1362.28203 1367.36792 1367.76514 1366.97717
20001204 1362.37008 1367.45630 1367.85400 1367.06531
20001205 1362.12502 1367.21033 1367.58923 1366.83118
20001206 1361.78620 1366.87024 1367.25012 1366.49377
20001207 1361.63673 1366.72021 1367.11707 1366.32214
20001208 1361.68234 1366.76599 1367.13306 1366.39478
20001209 1361.75190 1366.83582 1367.19653 1366.46863
20001210 1361.83205 1366.91626 1367.30859 1366.52856
20001211 1361.91402 1366.99854 1367.40735 1366.59998
20001212 1361.95646 1367.04114 1367.41663 1366.66455
20001213 1361.81320 1366.89734 1367.28796 1366.51050
20001214 1361.68988 1366.77356 1367.17285 1366.38074
20001215 1361.62530 1366.70874 1367.10559 1366.31738
20001216 1361.77951 1366.86353 1367.27148 1366.46741
20001217 1361.98358 1367.06836 1367.47437 1366.68372
20001218 1362.24347 1367.32922 1367.76599 1366.90918
20001219 1362.34381 1367.42993 1367.84277 1367.02710
20001220 1362.28434 1367.37024 1367.79382 1366.95959
20001221 1362.13572 1367.22107 1367.63721 1366.81555
20001222 1361.96789 1367.05261 1367.45593 1366.65649
20001223 1361.81988 1366.90405 1367.32983 1366.49194
20001224 1361.76759 1366.85156 1367.26025 1366.43518
20001225 1361.76978 1366.85376 1367.25732 1366.45728
20001226 1361.78364 1366.86768 1367.26575 1366.46875
20001227 1361.82147 1366.90564 1367.29834 1366.51648
20001228 1361.76905 1366.85303 1367.22205 1366.48242
20001229 1361.70107 1366.78479 1367.17725 1366.39490
20001230 1361.53567 1366.61877 1367.01245 1366.22742
20001231 1361.31858 1366.40088 1366.78479 1366.01770
20010101 1361.15987 1366.24158 1366.61646 1365.86548
20010102 1361.27456 1366.35669 1366.73267 1365.98035
20010103 1361.40979 1366.49243 1366.90369 1366.08167
20010104 1361.52509 1366.60815 1367.00220 1366.20947
20010105 1361.72551 1366.80933 1367.19299  -99.00000
20010106 1361.97032 1367.05505 1367.43665 1366.66882
20010107 1362.06810 1367.15320 1367.54041 1366.74780
20010108 1362.05801 1367.14307 1367.52734 1366.75781
20010109 1362.01630 1367.10120 1367.45093 1366.76184
20010110 1361.83424 1366.91846 1367.28589 1366.55310
20010111 1361.66641 1366.75000 1367.13782 1366.36108
20010112 1361.49043 1366.57336 1366.94434 1366.20483
20010113 1361.34716 1366.42957 1366.80347 1366.05774
20010114 1361.44154 1366.52429 1366.90454  -99.00000
20010115 1361.68428 1366.76794  -99.00000 1366.38538
20010116 1361.92496 1367.00952 1367.39026 1366.63647
20010117 1362.10824 1367.19348 1367.55139 1366.84290
20010118 1362.13049 1367.21582 1367.59070 1366.84399
20010119 1362.05181 1367.13684 1367.48828 1366.79614
20010120 1361.96278 1367.04749 1367.39319 1366.71533
20010121 1361.90538 1366.98987 1367.34338 1366.64783
20010122 1361.88933 1366.97375 1367.34705 1366.60583
20010123 1362.01301 1367.09790 1367.45996 1366.74573
20010124 1361.84117 1366.92542 1367.29358 1366.56531
20010125 1361.78376 1366.86780 1367.23010 1366.52246
20010126 1361.87534 1366.95972 1367.32593 1366.60327
20010127 1361.81964 1366.90381 1367.27344 1366.54260
20010128 1361.83728 1366.92151 1367.28735 1366.56580
20010129 1361.95269 1367.03735 1367.39539 1366.69250
20010130 1361.97568 1367.06042 1367.44739 1366.67456
20010131 1362.08148 1367.16663 1367.52539 1366.82104
20010201 1362.13888 1367.22424 1367.58606 1366.87451
20010202 1362.11274 1367.19800 1367.56177 1366.84583
20010203 1362.09608 1367.18127 1367.55554 1366.81396
20010204 1362.21769 1367.30334 1367.66626 1366.93140
20010205 1362.11420 1367.19946 1367.57422 1366.83215
20010206 1361.87084 1366.95520 1367.32678 1366.59314
20010207 1361.73402 1366.81787 1367.18689 1366.46057
20010208 1361.72746 1366.81128 1367.18201 1366.45166
20010209 1361.79690 1366.88098 1367.27661 1366.48303
20010210 1361.73877 1366.82263 1367.19995 1366.45398
20010211 1361.77768 1366.86169 1367.24939 1366.47644
20010212 1361.84701 1366.93127 1367.34167 1366.50916
20010213 1361.82098 1366.90515 1367.30432 1366.50159
20010214 1361.83679 1366.92102 1367.29529 1366.55029
20010215 1361.82670 1366.91089 1367.29333 1366.53613
20010216 1361.80979 1366.89392 1367.29980 1366.47937
20010217 1361.74764 1366.83154 1367.24146 1366.40942
20010218 1361.74229 1366.82617 1367.23877 1366.39905
20010219 1361.72393 1366.80774 1367.20508 1366.40833
20010220 1361.72733 1366.81116 1367.21741 1366.39587
20010221 1361.80833 1366.89246 1367.29565 1366.48242
20010222 1361.93250 1367.01709 1367.42004 1366.60754
20010223 1361.92302 1367.00757 1367.44043 1366.53918
20010224 1361.90331 1366.98779 1367.41504 1366.54797
20010225 1361.90611 1366.99060 1367.40674 1366.55493
20010226 1361.83387 1366.91809 1367.32861 1366.49377
20010227 1361.86598 1366.95032 1367.37476 1366.49719
20010228 1361.88531 1366.96973 1367.37695 1366.55334
20010301 1361.98796 1367.07275 1367.49573 1366.62231
20010302 1362.07479 1367.15991 1367.58545 1366.70398
20010303 1362.03904 1367.12402 1367.54895 1366.66943
20010304 1361.83764 1366.92188 1367.34436 1366.47205
20010305 1361.64828 1366.73181 1367.16602 1366.25415
20010306 1361.39398 1366.47656 1366.89343 1366.03870
20010307 1361.36808 1366.45056 1366.87085 1366.00427
20010308 1361.42196 1366.50464 1366.91370 1366.08411
20010309 1361.62165 1366.70508 1367.10498 1366.30579
20010310 1361.79045 1366.87451 1367.27673 1366.46948
20010311 1361.96947 1367.05420 1367.43616 1366.69653
20010312 1361.93262 1367.01721 1367.42297 1366.60291
20010313 1361.83691 1366.92114 1367.31165 1366.54236
20010314 1361.63357 1366.71704 1367.12317 1366.30127
20010315 1361.53190 1366.61499 1367.02405 1366.18909
20010316 1361.50563 1366.58862 1366.99536 1366.17505
20010317 1361.62335 1366.70679 1367.11414 1366.28662
20010318 1361.72174 1366.80554 1367.22156 1366.36414
20010319 1361.80809 1366.89221 1367.30701 1366.45313
20010320 1361.94260 1367.02722 1367.44836 1366.57288
20010321 1361.91693 1367.00146 1367.41101 1366.57434
20010322 1361.69742 1366.78113 1367.18945 1366.35559
20010323 1361.52874 1366.61182 1367.00488 1366.21863
20010324 1361.40688 1366.48950 1366.89075 1366.07922
20010325 1361.10904 1366.19055 1366.62817 1365.69128
20010326 1360.56979 1365.64929 1366.06653 1365.17944
20010327 1359.61158 1364.68750 1365.08618 1364.26526
20010328 1359.18410 1364.25842 1364.66968 1363.82092
20010329 1359.37601 1364.45105 1364.86255 1364.01147
20010330 1359.73222 1364.80859 1365.20508 1364.40454
20010331 1360.25991 1365.33826 1365.73938 1364.92163
20010401 1360.65942 1365.73926 1366.14038 1365.32190
20010402 1361.13214 1366.21375 1366.61316 1365.79883
20010403 1361.52083 1366.60388 1367.00854 1366.17542
20010404 1361.69717 1366.78088 1367.18347 1366.35693
20010405 1361.56607 1366.64929 1367.04248 1366.23218
20010406 1361.23479 1366.31677 1366.73303 1365.85596
20010407 1361.07450 1366.15588 1366.58118 1365.67102
20010408 1360.90582 1365.98657 1366.39209 1365.54736
20010409 1360.84173 1365.92224 1366.31311 1365.51697
20010410 1360.86617 1365.94678 1366.33618 1365.54333
20010411 1360.95033 1366.03125 1366.42065 1365.62598
20010412 1361.14248 1366.22412 1366.60645 1365.83423
20010413 1361.42183 1366.50452 1366.87366 1366.14551
20010414 1361.55087 1366.63403 1367.00647 1366.26331
20010415 1361.62846 1366.71191 1367.07813 1366.36230
20010416 1361.54163 1366.62476 1366.97571 1366.30591
20010417 1361.46027 1366.54309 1366.89758 1366.21338
20010418 1361.42415 1366.50684 1366.86511 1366.16565
20010419 1361.40590 1366.48853 1366.83435 1366.17786
20010420 1361.32223 1366.40454 1366.76465 1366.05591
20010421 1361.00530 1366.08643 1366.43054 1365.77759
20010422 1360.83175 1365.91223 1366.26538 1365.57861
20010423 1360.83735 1365.91785 1366.25537 1365.62195
20010424 1360.76717 1365.84741 1366.19971 1365.51282
20010425 1360.87249 1365.95313 1366.28979 1365.66699
20010426 1361.07462 1366.15601 1366.50061 1365.83801
20010427 1361.22214 1366.30408 1366.65283 1365.97351
20010428 1361.41271 1366.49536 1366.84692 1366.15601
20010429 1361.58334 1366.66663 1367.01355 1366.33813
20010430 1361.68453 1366.76819 1367.11523 1366.43799
20010501 1361.63612 1366.71960 1367.06250 1366.39868
20010502 1361.59672 1366.68005 1367.01526 1366.37891
20010503 1361.51353 1366.59656 1366.93787 1366.27759
20010504 1361.42038 1366.50305 1366.85071 1366.16565
20010505 1361.56960 1366.65283 1367.00415 1366.29712
20010506 1361.67845 1366.76208 1367.11084 1366.41675
20010507 1361.62287 1366.70630 1367.06274 1366.33704
20010508 1361.61289 1366.69629 1367.04614 1366.34436
20010509 1361.56449 1366.64771 1366.99585 1366.29871
20010510 1361.46343 1366.54626 1366.89624 1366.19080
20010511 1361.19575 1366.27759 1366.62036 1365.94043
20010512 1360.85729 1365.93787 1366.28149 1365.59680
20010513 1360.76839 1365.84863 1366.18835 1365.51672
20010514 1360.84866 1365.92920 1366.28113 1365.56506
20010515 1361.05358 1366.13489 1366.47046 1365.81592
20010516 1361.31822 1366.40051 1366.73474 1366.07825
20010517 1361.56607 1366.64929 1366.97864 1366.33813
20010518 1361.71396 1366.79773 1367.12817 1366.48206
20010519 1361.71189 1366.79565 1367.12781 1366.47388
20010520 1361.65497 1366.73853 1367.07263 1366.41113
20010521 1361.51402 1366.59705 1366.92859 1366.27405
20010522 1361.27942 1366.36157 1366.69653 1366.02954
20010523 1360.96383 1366.04480 1366.36963 1365.73413
20010524 1360.87590 1365.95654 1366.28455 1365.63904
20010525 1361.00542 1366.08655 1366.41833 1365.76440
20010526 1361.24622 1366.32825 1366.65186 1366.01892
20010527 1361.55683 1366.64001 1366.96252 1366.33301
20010528 1361.84518 1366.92944 1367.26221 1366.60083
20010529 1361.99294 1367.07776 1367.40833 1366.75342
20010530 1361.95415 1367.03882 1367.36475 1366.72339
20010531 1361.83399 1366.91821 1367.24414 1366.60217
20010601 1361.75190 1366.83582 1367.17041 1366.50183
20010602 1361.69146 1366.77515 1367.10168 1366.45667
20010603 1361.52910 1366.61218 1366.94031 1366.32996
20010604 1361.29158 1366.37378 1366.70850 1366.04248
20010605 1361.25595 1366.33801 1366.67163 1366.00537
20010606 1361.34947 1366.43188 1366.74976 1366.12939
20010607 1361.28453 1366.36670 1366.70032 1366.03381
20010608 1360.90630 1365.98706 1366.32361 1365.64819
20010609 1360.48344 1365.56262 1365.90247 1365.21741
20010610 1360.56906 1365.64856 1365.97620 1365.32690
20010611 1360.89974 1365.98047 1366.31555 1365.64453
20010612 1361.33196 1366.41431 1366.73096 1366.11316
20010613 1361.50016 1366.58313 1366.93506 1366.21570
20010614 1361.52302 1366.60608 1366.94434 1366.26819
20010615 1361.54564 1366.62878 1366.94751 1366.32251
20010616 1361.22530 1366.30725 1366.63989 1365.97314
20010617 1360.92771 1366.00854 1366.34766 1365.66479
20010618 1360.70029 1365.78027 1366.12219 1365.43152
20010619 1360.57149 1365.65100 1365.98914 1365.30872
20010620 1360.55240 1365.63184 1365.97083 1365.28784
20010621 1360.78700 1365.86731 1366.21240 1365.51306
20010622 1361.24768 1366.32971 1366.67688 1365.97217
20010623 1361.56376 1366.64697 1366.99817 1366.28333
20010624 1361.72344 1366.80725 1367.15125 1366.45288
20010625 1361.74327 1366.82715 1367.17371 1366.47205
20010626 1361.57665 1366.65991 1367.00476 1366.30798
20010627 1361.58419 1366.66748 1367.00232 1366.33179
20010628 1361.64147 1366.72498 1367.06506 1366.38147
20010629 1361.70398 1366.78772 1367.12598 1366.44714
20010630 1361.77866 1366.86267 1367.19983 1366.52405
20010701 1361.97847 1367.06323 1367.40125 1366.72351
20010702 1362.18023 1367.26575 1367.58301 1366.95618
20010703 1362.08525 1367.17041 1367.54639 1366.77795
20010704 1361.93311 1367.01770 1367.35876 1366.67871
20010705 1361.75555 1366.83948 1367.17749 1366.50085
20010706 1361.62931 1366.71277 1367.06738 1366.35217
20010707 1361.53020 1366.61328 1366.93909 1366.29041
20010708 1361.42694 1366.50964 1366.84021 1366.18091
20010709 1361.45139 1366.53418 1366.85535 1366.21716
20010710 1361.65205 1366.73560 1367.04639 1366.43115
20010711 1361.84263 1366.92688 1367.23547 1366.62451
20010712 1361.87838 1366.96277 1367.28308 1366.64587
20010713 1361.79252 1366.87659 1367.21033 1366.54358
20010714 1361.54333 1366.62646 1366.96899 1366.28467
20010715 1361.31433 1366.39661 1366.74146 1366.05078
20010716 1361.15489 1366.23657 1366.57678 1365.89624
20010717 1361.24087 1366.32288 1366.63879 1366.01013
20010718 1361.41758 1366.50024 1366.81335 1366.19055
20010719 1361.55756 1366.64075 1366.97412 1366.30811
20010720 1361.53944 1366.62256 1366.95776 1366.28796
20010721 1361.44823 1366.53101 1366.86438 1366.19849
20010722 1361.38267 1366.46521 1366.78674 1366.14539
20010723 1361.41235 1366.49500 1366.81836 1366.17322
20010724 1361.42536 1366.50806 1366.84521 1366.19128
20010725 1361.44859 1366.53137 1366.88171 1366.18018
20010726 1361.48641 1366.56934 1366.92407 1366.21338
20010727 1361.59927 1366.68262 1367.00879 1366.35754
20010728 1361.69730 1366.78101 1367.06372 1366.45801
20010729 1361.79398 1366.87805  -99.00000 1366.55774
20010730 1361.69426 1366.77795 1367.12964 1366.42554
20010731 1361.69657 1366.78027 1367.09973 1366.46191
20010801 1361.62797 1366.71143 1367.04163 1366.38159
20010802 1361.50867 1366.59167 1366.94922 1366.23328
20010803 1361.34680 1366.42920 1366.78638 1366.06177
20010804 1360.94267 1366.02356 1366.38049 1365.66589
20010805 1360.73750 1365.81763 1366.17102 1365.46362
20010806 1360.84768 1365.92822 1366.26770 1365.58862
20010807 1360.94899 1366.02991 1366.36389 1365.69617
20010808 1361.21265 1366.29456 1366.64893 1365.93970
20010809 1361.42950 1366.51221 1366.86646 1366.15759
20010810 1361.47462 1366.55750 1366.91235 1366.20251
20010811 1361.07924 1366.16064 1366.51978 1365.80127
20010812 1361.06428 1366.14563 1366.51428 1365.77673
20010813 1361.22798 1366.30994 1366.66406 1365.95679
20010814 1361.52424 1366.60730 1366.94983 1366.26477
20010815 1361.72113 1366.80493 1367.13757 1366.47229
20010816 1361.86087 1366.94519 1367.29797 1366.59265
20010817 1361.98759 1367.07239 1367.41455 1366.73022
20010818 1361.71493 1366.79871 1367.14001 1366.45740
20010819 1361.40870 1366.49133 1366.83374 1366.14905
20010820 1361.18991 1366.27173 1366.61609 1365.92737
20010821 1361.13592 1366.21753 1366.55432 1365.88074
20010822 1361.23199 1366.31396 1366.65613 1365.97192
20010823 1361.44896 1366.53174 1366.89026 1366.17224
20010824 1361.57933 1366.66260 1367.01465 1366.30994
20010825 1361.51743 1366.60046 1366.94275 1366.25818
20010826 1361.36528 1366.44775 1366.79236 1366.10327
20010827 1361.28477 1366.36694 1366.71716 1366.01709
20010828 1361.29219 1366.37439 1366.72937 1366.02026
