;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20130420 1360.69216 1365.86433 1366.28021 1365.44757
20130421 1360.50512 1365.67659 1366.09033 1365.26178
20130422 1360.52525 1365.69679 1366.08033 1365.29529
20130423 1360.58053 1365.75228 1366.17900 1365.32553
20130424 1360.73631 1365.90866 1366.32156 1365.49456
20130425 1361.00227 1366.17562 1366.57900 1365.77029
20130426 1361.09524 1366.26895 1366.67095 1365.86489
20130427 1361.06288 1366.23646 1366.66765 1365.80547
20130428 1361.14738 1366.32129 1366.73809 1365.90362
20130429 1361.09820 1366.27192 1366.67664 1365.86539
20130430 1360.91001 1366.08302 1366.49279 1365.67181
20130501 1360.81084 1365.98347 1366.41485 1365.55231
20130502 1360.89922 1366.07219 1366.47874 1365.68452
20130503 1360.95020 1366.12336 1366.56136 1365.68612
20130504 1361.01498 1366.18838 1366.61569 1365.76098
20130505 1361.06827 1366.24188 1366.67307 1365.81089
20130506 1361.05284 1366.22639 1366.65411 1365.79862
20130507 1361.03192 1366.20539 1366.65092 1365.76128
20130508 1361.10460 1366.27835 1366.70213 1365.85376
20130509 1361.21892 1366.39310 1366.84257 1365.94943
20130510 1361.25918 1366.43351 1366.89996 1365.97046
20130511 1361.21768 1366.39185 1366.88920 1365.90086
20130512 1361.07087 1366.24449 1366.72154 1365.77202
20130513 1360.90219 1366.07517 1366.49669 1365.62640
20130514 1360.78524 1365.95778 1366.41468 1365.50368
20130515 1360.69625 1365.86844 1366.32893 1365.41118
20130516 1360.65641 1365.82845 1366.27822 1365.38095
20130517 1360.82347 1365.99615 1366.45617 1365.53946
20130518 1361.06052 1366.23410 1366.70218 1365.77022
20130519 1361.28399 1366.45842 1366.91490 1366.00504
20130520 1361.43892 1366.61393 1367.07387 1366.15748
20130521 1361.51528 1366.69059 1367.14197 1366.24188
20130522 1361.35502 1366.52972 1366.98393 1366.07852
20130523 1361.11580 1366.28959 1366.66676 1365.86299
20130524 1360.90019 1366.07316 1366.50709 1365.64033
20130525 1360.93489 1366.10799 1366.56659 1365.65310
20130526 1361.09854 1366.27226 1366.72608 1365.82169
20130527 1361.27751 1366.45191 1366.91801 1365.99033
20130528 1361.50720 1366.68248 1367.11910 1366.24731
20130529 1361.62491 1366.80064 1367.25469 1366.34984
20130530 1361.65762 1366.83347 1367.29741 1366.37376
20130531 1361.54035 1366.71575 1367.14645 1366.28761
20130601 1361.29705 1366.47152 1366.92961 1366.00403
20130602 1361.01209 1366.18548 1366.61609 1365.75570
20130603 1360.89823 1366.07119 1366.50700 1365.63673
20130604 1361.11064 1366.28440 1366.67896 1365.87244
20130605 1361.18981 1366.36388 1366.78481 1365.93188
20130606 1361.18922 1366.36329 1366.79978 1365.92805
20130607 1361.11179 1366.28557 1366.70518 1365.86582
20130608 1361.04586 1366.21938 1366.65963 1365.78056
20130609 1361.10604 1366.27979 1366.71785 1365.84295
20130610 1361.15290 1366.32683 1366.77384 1365.87407
20130611 1361.18534 1366.35940 1366.70686 1365.97118
20130612 1361.11154 1366.28531 1366.66965 1365.89501
20130613 1361.07038 1366.24399 1366.67908 1365.80980
20130614 1361.02076 1366.19419 1366.62908 1365.76024
20130615 1361.22316 1366.39736 1366.80936 1365.98485
20130616 1361.28583 1366.46026 1366.86766 1366.05209
20130617 1361.15138 1366.32530 1366.72595 1365.92345
20130618 1360.93315 1366.10625 1366.49435 1365.71472
20130619 1360.78981 1365.96236 1366.30020 1365.55850
20130620 1360.72710 1365.89941 1366.26688 1365.51049
20130621 1360.67889 1365.85102 1366.24561 1365.45499
20130622 1361.09814 1366.27186 1366.52399 1365.88567
20130623 1361.50078 1366.67603 1366.98101 1366.32161
20130624 1361.51546 1366.69076 1367.07932 1366.29274
20130625 1361.49006 1366.66527 1367.00595 1366.26534
20130626 1361.26799 1366.44236 1366.85770 1366.02898
20130627 1361.21506 1366.38922  -99.00000 1365.99023
20130628 1361.02026 1366.19368 1366.58263 1365.80325
20130629 1361.01657 1366.18998 1366.54677 1365.79739
20130630 1360.98304 1366.15632 1366.56264 1365.75063
20130701 1361.17758 1366.35161 1366.73049 1365.97278
20130702 1361.22659 1366.40080 1366.77848 1366.03477
20130703 1361.15128 1366.32520 1366.70920 1365.93984
20130704 1360.90797 1366.08096 1366.44195 1365.70791
20130705 1360.56123 1365.73291 1366.13951 1365.32612
20130706 1360.35866 1365.52957 1365.95627 1365.09716
20130707 1360.44655 1365.61779 1365.94811 1365.24755
20130708 1360.46682 1365.63814 1366.00387 1365.23441
20130709 1360.59809 1365.76991 1366.16789 1365.37156
20130710 1360.91371 1366.08673 1366.50584 1365.66786
20130711 1361.30424 1366.47874 1366.89076 1366.06677
20130712 1361.52012 1366.69545 1367.08519 1366.30508
20130713 1361.50997 1366.68526 1367.04062 1366.30498
20130714 1361.40654 1366.58143 1367.00375 1366.15951
20130715 1361.30670 1366.48122 1366.89840 1366.06423
20130716 1361.21456 1366.38872 1366.80469 1365.97289
20130717 1361.21044 1366.38459 1366.78140 1365.96562
20130718 1361.20062 1366.37473 1366.81013 1365.93988
20130719 1361.33786 1366.51249 1366.92056 1366.10434
20130720 1361.41265 1366.58756 1367.00250 1366.17271
20130721 1361.37574 1366.55051 1366.96821 1366.13378
20130722 1361.42407 1366.59903 1366.97959 1366.18365
20130723 1361.36671 1366.54145 1366.95189 1366.13342
20130724 1361.30886 1366.48338 1366.82110 1366.08731
20130725 1361.19199 1366.36607 1366.75234 1365.97936
20130726 1361.12307 1366.29689 1366.66655 1365.89682
20130727 1361.06039 1366.23397 1366.64681 1365.82117
20130728 1361.07254 1366.24616 1366.64683 1365.84534
20130729 1361.12576 1366.29959 1366.71397 1365.88526
20130730 1361.12879 1366.30263 1366.68115 1365.90085
20130731 1361.15273 1366.32666 1366.71665 1365.94152
20130801 1361.16323 1366.33720 1366.74285 1365.93148
20130802 1361.12245 1366.29627 1366.66335 1365.89411
20130803 1361.04838 1366.22191 1366.64591 1365.79799
20130804 1361.06591 1366.23951 1366.65391 1365.82511
20130805 1361.06780 1366.24140 1366.67630 1365.80660
20130806 1361.16973 1366.34373 1366.74860 1365.93885
20130807 1361.19491 1366.36900 1366.79564 1365.94228
20130808 1361.17997 1366.35400 1366.77815 1365.92976
20130809 1361.22421 1366.39841 1366.83151 1365.96510
20130810 1361.36635 1366.54109 1366.94397 1366.12680
20130811 1361.27755 1366.45195 1366.87446 1366.02932
20130812 1361.06047 1366.23404 1366.66676 1365.80103
20130813 1360.87865 1366.05154 1366.49811 1365.60441
20130814 1360.91816 1366.09119 1366.50017 1365.66848
20130815 1361.05322 1366.22677 1366.66001 1365.79312
20130816 1361.17695 1366.35097 1366.76842 1365.91722
20130817 1361.21553 1366.38969 1366.86309 1365.91463
20130818 1361.24063 1366.41489 1366.87083 1365.95765
20130819 1361.30252 1366.47702 1366.92337 1366.02960
20130820 1361.30144 1366.47593 1366.91337 1366.03766
20130821 1361.26246 1366.43681 1366.88539 1365.98696
20130822 1361.22118 1366.39537 1366.85206 1365.93707
20130823 1361.29382 1366.46829 1366.91242 1366.02296
20130824 1361.33991 1366.51455 1366.95719 1366.07070
20130825 1361.30605 1366.48056 1366.91708 1366.04304
20130826 1361.26333 1366.43767 1366.88314 1365.99068
20130827 1361.20069 1366.37480 1366.83321 1365.91410
20130828 1361.08763 1366.26131 1366.71741 1365.81122
20130829 1361.07918 1366.25283 1366.60430 1365.85027
20130830 1360.92998 1366.10306 1366.53335 1365.67355
20130831 1360.86605 1366.03889 1366.47387 1365.60261
20130901 1360.88574 1366.05865 1366.46909 1365.64840
20130902 1360.90433 1366.07731 1366.48755 1365.66731
20130903 1361.00230 1366.17566 1366.59277 1365.76121
20130904 1361.15513 1366.32907 1366.72361 1365.92890
20130905 1361.28230 1366.45672 1366.79207 1366.06121
20130906 1361.26512 1366.43948 1366.85158 1366.02770
20130907 1361.29710 1366.47157 1366.86002 1366.04468
20130908 1361.20537 1366.37949 1366.80934 1365.94873
20130909 1361.22708 1366.40129 1366.81234 1365.99073
20130910 1361.20502 1366.37915 1366.80450 1365.95323
20130911 1361.20473 1366.37886 1366.79771 1365.95995
20130912 1361.27680 1366.45120 1366.83831 1366.03938
20130913 1361.24451 1366.41879 1366.83472 1366.00303
20130914 1361.19847 1366.37258 1366.76741 1365.94464
20130915 1361.19215 1366.36623 1366.75854 1365.95369
20130916 1361.11821 1366.29201 1366.72117 1365.86186
20130917 1361.13998 1366.31385 1366.66803 1365.90997
20130918 1361.10494 1366.27869 1366.62110 1365.88813
20130919 1361.06486 1366.23846 1366.60431 1365.82404
20130920 1361.14533 1366.31922 1366.71855 1365.90994
20130921 1361.17252 1366.34652 1366.72125 1365.93739
20130922 1361.07130 1366.24491 1366.66864 1365.82046
20130923 1361.09460 1366.26830 1366.68661 1365.84973
20130924 1361.20453 1366.37866 1366.72044 1365.98684
20130925 1361.20433 1366.37845 1366.65396 1366.01197
20130926 1361.13147 1366.30532 1366.71438 1365.89664
20130927 1361.24001 1366.41427 1366.77443 1366.02262
20130928 1361.24588 1366.42016 1366.78092 1366.01212
20130929 1361.27050 1366.44487 1366.85970 1366.03102
20130930 1361.31131 1366.48584 1366.87458 1366.06713
20131001 1361.08457 1366.25824 1366.68855 1365.82746
20131002 1361.19094 1366.36501 1366.67956 1365.95880
20131003 1361.19098 1366.36505 1366.70504 1365.96108
20131004 1361.12553 1366.29935 1366.72276 1365.87578
20131005 1361.14603 1366.31994 1366.67637 1365.92945
20131006 1361.06324 1366.23683 1366.65140 1365.82224
20131007 1361.07285 1366.24647 1366.67520 1365.81767
20131008 1361.10863 1366.28239 1366.69984 1365.86049
20131009 1361.20135 1366.37546  -99.00000 1365.96657
20131010 1360.99991 1366.17326 1366.57730 1365.74905
20131011 1360.70812 1365.88036 1366.33401 1365.42720
20131012 1360.60207 1365.77391 1366.21176 1365.32916
20131013 1360.62599 1365.79791 1366.25173 1365.34476
20131014 1360.75438 1365.92679 1366.35607 1365.50477
20131015 1360.83221 1366.00492 1366.46360 1365.54727
20131016 1361.06837 1366.24198 1366.67893 1365.80574
20131017 1361.18521 1366.35926 1366.79324 1365.92600
20131018 1361.18086 1366.35490 1366.78839 1365.92219
20131019 1361.14103 1366.31492 1366.72959 1365.90045
20131020 1361.04814 1366.22167 1366.63394 1365.80952
20131021 1360.78066 1365.95318 1366.36940 1365.53890
20131022 1360.46328 1365.63459 1366.03551 1365.23321
20131023 1360.00184 1365.17139 1365.57787 1364.76478
20131024 1360.03658 1365.20626 1365.58258 1364.82708
20131025 1360.17548 1365.34570 1365.75903 1364.93296
20131026 1360.39268 1365.56372 1365.96245 1365.16397
20131027 1360.57274 1365.74446 1366.12585 1365.35984
20131028 1360.72327 1365.89556 1366.29112 1365.49847
20131029 1360.72180 1365.89409 1366.28649 1365.49794
20131030 1360.56238 1365.73406 1366.14729 1365.32181
20131031 1360.50533 1365.67680 1366.09520 1365.26027
20131101 1360.62738 1365.79931 1366.22570 1365.38301
20131102 1360.83060 1366.00331 1366.42369 1365.58595
20131103 1360.94201 1366.11514 1366.55400 1365.68433
20131104 1360.95461 1366.12778 1366.49823 1365.73050
20131105 1360.73111 1365.90343 1366.28211 1365.49569
20131106 1360.68341 1365.85556 1366.17675 1365.47201
20131107 1360.48950 1365.66091 1366.04832 1365.24655
20131108 1360.50549 1365.67696 1366.10589 1365.25578
20131109 1360.63746 1365.80943 1366.23711 1365.38513
20131110 1360.75647 1365.92889 1366.36556 1365.50301
20131111 1360.86278 1366.03561 1366.46646 1365.61374
20131112 1360.93140 1366.10448 1366.51900 1365.68789
20131113 1360.94552 1366.11866 1366.51554 1365.71778
20131114 1360.69048 1365.86265 1366.29492 1365.44034
20131115 1360.40944 1365.58055 1365.99746 1365.16763
20131116 1360.28673 1365.45737 1365.88004 1365.03925
20131117 1360.39234 1365.56338 1365.97037 1365.15633
20131118 1360.60746 1365.77931 1366.18666 1365.37207
20131119 1360.82976 1366.00246 1366.40641 1365.59723
20131120 1360.88190 1366.05480 1366.45371 1365.65277
20131121 1360.97829 1366.15155 1366.52651 1365.75148
20131122 1361.02467 1366.19811 1366.59774 1365.79633
20131123 1361.14972 1366.32363 1366.70804 1365.93074
20131124 1361.26324 1366.43758 1366.79704 1366.04587
20131125 1361.23721 1366.41146 1366.78201 1366.01131
20131126 1361.07461 1366.24825 1366.68555 1365.82701
20131127 1360.95115 1366.12431 1366.53462 1365.71597
20131128 1360.77216 1365.94464 1366.38677 1365.50116
20131129 1360.79475 1365.96732 1366.37245 1365.56426
20131130 1360.79131 1365.96387 1366.36725 1365.56176
20131201 1360.89182 1366.06475 1366.47400 1365.65965
20131202 1360.98244 1366.15572 1366.57072 1365.74752
20131203 1361.15049 1366.32441 1366.69892 1365.91841
20131204 1361.21711 1366.39128 1366.72602 1366.02138
20131205 1361.34163 1366.51627 1366.83502 1366.12936
20131206 1361.22187 1366.39606 1366.77858 1365.98433
20131207 1361.23561 1366.40985 1366.80615 1366.01137
20131208 1361.42139 1366.59634 1366.91847 1366.22009
20131209 1361.45401 1366.62909 1366.98970 1366.23710
20131210 1361.38454 1366.55935 1366.96241 1366.16847
20131211 1361.29419 1366.46866 1366.84262 1366.07199
20131212 1361.23863 1366.41288 1366.77359 1366.00857
20131213 1361.04130 1366.21480 1366.58346 1365.82193
20131214 1360.89114 1366.06407 1366.44686 1365.66229
20131215 1360.86169 1366.03451 1366.44134 1365.63065
20131216 1361.01626 1366.18967 1366.60107 1365.78305
20131217 1361.13151 1366.30536 1366.65211 1365.91512
20131218 1361.06685 1366.24045 1366.64693 1365.83661
20131219 1360.97451 1366.14776 1366.54415 1365.73697
20131220 1361.09897 1366.27269  -99.00000 1365.88378
20131221 1360.99534 1366.16866 1366.55751 1365.76522
20131222 1360.88481 1366.05772 1366.44691 1365.64428
20131223 1360.80184 1365.97443 1366.38746 1365.56722
20131224 1360.81400 1365.98664 1366.38540 1365.58457
20131225 1360.93600 1366.10910 1366.44109 1365.71002
20131226 1360.84304 1366.01579 1366.47061 1365.58274
20131227 1360.94895 1366.12210 1366.54921 1365.70600
20131228 1361.01877 1366.19219 1366.61142 1365.77792
20131229 1361.00549 1366.17886 1366.60344 1365.76746
20131230 1361.06435 1366.23794 1366.59724 1365.85964
20131231 1361.15821 1366.33216  -99.00000 1365.94894
20140101 1361.17840 1366.35243 1366.73779 1365.95299
20140102 1361.20685 1366.38099 1366.80833 1365.96514
20140103 1361.13437 1366.30822 1366.66892 1365.91771
20140104 1360.63049 1365.80243 1366.12162 1365.40896
20140105 1360.05657 1365.22633 1365.52814 1364.84257
20140106 1359.51909 1364.68681 1365.08369 1364.28975
20140107 1359.32298 1364.48995 1364.85540 1364.10625
20140108 1359.42204 1364.58939 1365.02447 1364.12844
20140109 1359.87878 1365.04786 1365.47013 1364.64306
20140110 1360.40715 1365.57824 1365.91063 1365.17089
20140111 1360.79208 1365.96463 1366.42890 1365.53571
20140112 1361.08121 1366.25487 1366.71290 1365.82792
20140113 1361.24547 1366.41975 1366.85960 1366.00196
20140114 1361.22534 1366.39954 1366.79413 1365.99666
20140115 1361.18132 1366.35536 1366.78723 1365.94314
20140116 1361.35226 1366.52695 1366.90042 1366.14590
20140117 1361.35122 1366.52590 1366.92696 1366.12100
20140118 1361.25937 1366.43371 1366.86274 1366.01889
20140119 1361.18101 1366.35505 1366.77658 1365.94521
20140120 1361.05672 1366.23028 1366.61535 1365.84289
20140121 1360.99402 1366.16734 1366.54713 1365.78475
20140122 1360.97208 1366.14532 1366.51608 1365.75473
20140123 1360.89966 1366.07263 1366.49584 1365.66898
20140124 1360.99093 1366.16424 1366.57277 1365.76927
20140125 1360.95253 1366.12570 1366.55903 1365.70987
20140126 1361.08976 1366.26344 1366.66225 1365.85874
20140127 1361.23227 1366.40650 1366.77692 1366.01510
20140128 1361.32350 1366.49808 1366.90498 1366.09826
20140129 1361.27360 1366.44798 1366.87325 1366.04346
20140130 1361.08001 1366.25366 1366.60584 1365.85987
20140131 1360.52023 1365.69175 1366.12136 1365.27706
20140201 1359.79501 1364.96377 1365.28930 1364.56408
20140202 1359.18284 1364.34928 1364.70516 1363.94960
20140203 1359.05891 1364.22488 1364.64654 1363.81492
20140204 1359.41742 1364.58475 1365.02787 1364.17750
20140205 1359.79844 1364.96722 1365.36837 1364.53480
20140206 1360.38646 1365.55747 1365.94654 1365.19601
20140207 1360.96084 1366.13404 1366.48699 1365.77202
20140208 1361.26108 1366.43542 1366.75679 1366.08129
20140209 1361.07297 1366.24659 1366.59005 1365.89209
20140210 1360.82454 1365.99722 1366.35062 1365.63554
20140211 1360.60954 1365.78140 1366.13680 1365.40540
20140212 1360.36400 1365.53493 1365.88617 1365.16636
20140213 1360.11422 1365.28420 1365.59944 1364.92205
20140214 1359.98543 1365.15492 1365.50452 1364.79655
20140215 1360.09932 1365.26924 1365.68367 1364.87278
20140216 1360.54557 1365.71719 1366.06954 1365.35681
20140217 1360.94508 1366.11822 1366.44244 1365.76729
20140218 1360.98437 1366.15766 1366.51923 1365.79010
20140219 1360.93628 1366.10939 1366.48384 1365.72766
20140220 1360.90323 1366.07621 1366.45154 1365.69801
20140221 1360.79686 1365.96943 1366.33750 1365.59689
20140222 1360.57493 1365.74666 1366.11152 1365.37677
20140223 1360.52970 1365.70126 1366.01053 1365.35190
20140224 1360.73901 1365.91137 1366.27423 1365.54293
20140225 1361.08497 1366.25864 1366.61952 1365.88967
20140226 1361.35597 1366.53067 1366.88804 1366.17113
20140227 1361.50831 1366.68359 1366.94349 1366.31560
20140228 1361.19977 1366.37387 1366.74775 1365.99650
20140301 1361.01643 1366.18984 1366.54913 1365.82383
20140302 1360.96976 1366.14299 1366.46387 1365.78071
20140303 1361.03956 1366.21305 1366.54123 1365.83344
20140304 1361.25905 1366.43338 1366.83596 1366.04845
20140305 1361.56942 1366.74493 1367.12770 1366.36099
20140306 1361.69317 1366.86915 1367.25336 1366.48634
20140307 1361.62063 1366.79634 1367.20245 1366.39258
20140308 1361.51806 1366.69337 1367.08319 1366.30335
20140309 1361.41164 1366.58655 1366.88434 1366.21278
20140310 1361.15248 1366.32641 1366.71925 1365.93374
20140311 1360.92055 1366.09359 1366.49043 1365.69743
20140312 1360.80054 1365.97313 1366.34221 1365.60145
20140313 1360.84067 1366.01341 1366.40743 1365.61952
20140314 1361.00953 1366.18292 1366.56245 1365.79568
20140315 1361.11733 1366.29112 1366.67250 1365.90983
20140316 1361.16177 1366.33574 1366.71868 1365.95417
20140317 1361.22489 1366.39909 1366.78474 1365.99332
20140318 1361.36397 1366.53870 1366.89090 1366.16353
20140319 1361.29063 1366.46508 1366.84194 1366.09307
20140320 1361.17982 1366.35386 1366.74486 1365.96329
20140321 1361.28759 1366.46203 1366.83858 1366.07197
20140322 1361.22819 1366.40241 1366.81537 1365.98663
20140323 1361.30052 1366.47501 1366.75806 1366.10110
20140324 1361.16519 1366.33917 1366.73946 1365.93845
20140325 1361.22420 1366.39840 1366.80498 1365.99019
20140326 1361.50500 1366.68026 1367.05124 1366.29708
20140327 1361.52895 1366.70431 1367.12354 1366.26832
20140328 1361.59520 1366.77081 1367.19217 1366.33799
20140329 1361.61938 1366.79508 1367.23725 1366.34161
20140330 1361.63052 1366.80626 1367.25038 1366.34339
20140331 1361.52905 1366.70441 1367.13855 1366.26091
20140401 1361.28771 1366.46215 1366.84620 1366.08552
20140402 1361.11696 1366.29076 1366.69264 1365.89062
20140403 1360.89202 1366.06496 1366.42772 1365.64498
20140404 1360.78392 1365.95644 1366.38326 1365.52138
20140405 1360.95818 1366.13137 1366.58683 1365.70135
20140406 1361.16418 1366.33815 1366.76572 1365.90135
