;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20020922 1361.14686 1366.22852 1366.67004 1365.80127
20020923 1361.19879 1366.28064 1366.70886 1365.85559
20020924 1361.23248 1366.31445 1366.77319 1365.88086
20020925 1361.40335 1366.48596 1366.96021 1366.04053
20020926 1361.49602 1366.57898 1367.05725 1366.11365
20020927 1361.61557 1366.69897 1367.16943 1366.21228
20020928 1361.60633 1366.68970 1367.17896 1366.24463
20020929 1361.51949 1366.60254 1367.07019 1366.16296
20020930 1361.43509 1366.51782 1366.96375 1366.08289
20021001 1361.38365 1366.46619 1366.91980 1366.02832
20021002 1361.32539 1366.40771 1366.86292 1365.96973
20021003 1361.45710 1366.53992 1367.01672 1366.09473
20021004 1361.51414 1366.59717 1367.04224 1366.16101
20021005 1361.54224 1366.62537 1367.06018 1366.19189
20021006 1361.52120 1366.60425 1367.03296 1366.17615
20021007 1361.38073 1366.46326 1366.92236 1366.01807
20021008 1361.33926 1366.42163 1366.88123 1365.97852
20021009 1361.27237 1366.35449 1366.83655 1365.90271
20021010 1361.25169 1366.33374 1366.80896 1365.87891
20021011 1361.29073 1366.37292 1366.81433 1365.93799
20021012 1361.31992 1366.40222 1366.84827 1365.96277
20021013 1361.44069 1366.52344 1366.95837 1366.08838
20021014 1361.53129 1366.61438 1367.04456 1366.18103
20021015 1361.44300 1366.52576 1366.96692 1366.08752
20021016 1361.35324 1366.43567 1366.87695 1365.99719
20021017 1361.33208 1366.41443 1366.87415 1365.96289
20021018 1361.44373 1366.52649 1367.01074 1366.07166
20021019 1361.57325 1366.65649 1367.10803 1366.21313
20021020 1361.52472 1366.60779 1367.05005 1366.16797
20021021 1361.30192 1366.38416 1366.85986 1365.92175
20021022 1361.05820 1366.13953 1366.57605 1365.70337
20021023 1360.92284 1366.00366 1366.41138 1365.56860
20021024 1360.77885 1365.85913 1366.30115 1365.41467
20021025 1360.77593 1365.85620 1366.29407 1365.41968
20021026 1360.96127 1366.04224 1366.46643 1365.61328
20021027 1361.21934 1366.30127 1366.72388 1365.87549
20021028 1361.45491 1366.53772 1366.95288 1366.11450
20021029 1361.72332 1366.80713 1367.23071 1366.37903
20021030 1361.80675 1366.89087 1367.29736 1366.46753
20021031 1361.76418 1366.84814 1367.27673 1366.41748
20021101 1361.57057 1366.65381 1367.09888 1366.21240
20021102 1361.39982 1366.48242 1366.96082 1366.01855
20021103 1361.31530 1366.39758 1366.83679 1365.96033
20021104 1361.22299 1366.30493 1366.75049 1365.86316
20021105 1360.91080 1365.99158 1366.41296 1365.56702
20021106 1360.82920 1365.90967 1366.34216 1365.47583
20021107 1360.87894 1365.95959 1366.39661 1365.52429
20021108 1361.13969 1366.22131 1366.62817 1365.81116
20021109 1361.56072 1366.64392 1367.09070 1366.22217
20021110 1361.86415 1366.94849 1367.36304 1366.53638
20021111 1361.85552 1366.93982 1367.37329 1366.50745
20021112 1361.64391 1366.72742 1367.16125 1366.29443
20021113 1361.22749 1366.30945 1366.76453 1365.85889
20021114 1361.09919 1366.18066 1366.58411 1365.73413
20021115 1360.98292 1366.06396 1366.49622 1365.63257
20021116 1361.10138 1366.18286 1366.58594 1365.79065
20021117 1361.20317 1366.28503 1366.70032 1365.85706
20021118 1361.19660 1366.27844 1366.70618 1365.84766
20021119 1361.09943 1366.18091 1366.60022 1365.76099
20021120 1360.94023 1366.02112 1366.40698 1365.59363
20021121 1360.77934 1365.85962 1366.26318 1365.44690
20021122 1360.79405 1365.87439 1366.31189 1365.43787
20021123 1360.99764 1366.07874 1366.52441 1365.63550
20021124 1361.39982 1366.48242 1366.92517 1366.05627
20021125 1361.72843 1366.81226 1367.24951 1366.37451
20021126 1361.88337 1366.96777 1367.38965 1366.54919
20021127 1361.86257 1366.94690 1367.32520 1366.52991
20021128 1361.68744 1366.77112 1367.19080 1366.35071
20021129 1361.67091 1366.75452 1367.15601 1366.34949
20021130 1361.64500 1366.72852 1367.14209 1366.31506
20021201 1361.67504 1366.75867 1367.17700 1366.34009
20021202 1361.69608 1366.77979 1367.18945 1366.36804
20021203 1361.76589 1366.84985 1367.26355 1366.43396
20021204 1361.69547 1366.77917 1367.20239 1366.35510
20021205 1361.69377 1366.77747 1367.20850 1366.34436
20021206 1361.77598 1366.85999 1367.26978 1366.45190
20021207 1361.98589 1367.07068 1367.50232 1366.65393
20021208 1362.19714 1367.28271 1367.68530 1366.88123
20021209 1362.16442 1367.24988 1367.67908 1366.81836
20021210 1362.00474 1367.08960 1367.49487 1366.68481
20021211 1361.88775 1366.97217 1367.39661 1366.54578
20021212 1361.98917 1367.07397 1367.43201 1366.69031
20021213 1362.06774 1367.15283 1367.57178 1366.73254
20021214 1362.12757 1367.21289 1367.63696 1366.78662
20021215 1361.87656 1366.96094 1367.37671 1366.54395
20021216 1361.34388 1366.42627 1366.85315 1365.98218
20021217 1360.95750 1366.03845 1366.44629 1365.63000
20021218 1360.82178 1365.90222 1366.30652 1365.49768
20021219 1360.81181 1365.89221 1366.29993 1365.49707
20021220 1361.09554 1366.17700 1366.59119 1365.76123
20021221 1361.46914 1366.55200 1366.96545 1366.13684
20021222 1361.81940 1366.90356 1367.29370 1366.51489
20021223 1362.08428 1367.16943 1367.58154 1366.75574
20021224 1362.09218 1367.17737 1367.58740 1366.76587
20021225 1361.85528 1366.93958 1367.34546 1366.53271
20021226 1361.73488 1366.81873 1367.22791 1366.40479
20021227 1361.70423 1366.78796 1367.18835 1366.38721
20021228 1361.69438 1366.77808 1367.16455 1366.38635
20021229 1361.65911 1366.74268 1367.13770 1366.34814
20021230 1361.67018 1366.75378 1367.15674 1366.34973
20021231 1361.70885 1366.79260 1367.18567 1366.40015
20030101 1361.76856 1366.85254 1367.24341 1366.46069
20030102 1361.84482 1366.92908 1367.32507 1366.53699
20030103 1361.83059 1366.91479 1367.31104 1366.51758
20030104 1361.61691 1366.70032 1367.10974 1366.28821
20030105 1361.50234 1366.58533 1366.97095 1366.19080
20030106 1361.42305 1366.50574 1366.87988 1366.15283
20030107 1361.34023 1366.42261 1366.77808 1366.03259
20030108 1361.31347 1366.39575 1366.79834 1365.99133
20030109 1361.47474 1366.55762 1366.94373 1366.17261
20030110 1361.61375 1366.69714 1367.04102 1366.32031
20030111 1361.58784 1366.67114 1367.04822 1366.29700
20030112 1361.61423 1366.69763 1367.09412 1366.30042
20030113 1361.54479 1366.62793 1366.99707 1366.26294
20030114 1361.47474 1366.55762 1366.93530 1366.18262
20030115 1361.56607 1366.64929 1367.01917 1366.27917
20030116 1361.65984 1366.74341 1367.12219 1366.37170
20030117 1361.77002 1366.85400 1367.23157 1366.47900
20030118 1361.83983 1366.92407 1367.29456 1366.55762
20030119 1361.83314 1366.91736 1367.29468 1366.54260
20030120 1361.77659 1366.86060 1367.24072 1366.48254
20030121 1361.69109 1366.77478 1367.13562 1366.41211
20030122 1361.62968 1366.71313 1367.06909 1366.36450
20030123 1361.40797 1366.49060 1366.85510 1366.12085
20030124 1361.24646 1366.32849 1366.71484 1365.94617
20030125 1361.15063 1366.23230 1366.60742 1365.86023
20030126 1361.16997 1366.25171 1366.63196 1365.87329
20030127 1361.31323 1366.39551 1366.77307 1366.01978
20030128 1361.44275 1366.52551 1366.90601 1366.14673
20030129 1361.60025 1366.68359 1367.04602 1366.32715
20030130 1361.71116 1366.79492 1367.17419 1366.41736
20030131 1361.67759 1366.76123 1367.15247 1366.36877
20030201 1361.55768 1366.64087 1367.03979 1366.23889
20030202 1361.40627 1366.48889 1366.89050 1366.07861
20030203 1361.27358 1366.35571 1366.73633 1365.97632
20030204 1361.34510 1366.42749 1366.80457 1366.05261
20030205 1361.62287 1366.70630 1367.06970 1366.31787
20030206 1361.77963 1366.86365 1367.24463 1366.48694
20030207 1361.86634 1366.95068 1367.33838 1366.56250
20030208 1361.83059 1366.91479 1367.30151 1366.52747
20030209 1361.75190 1366.83582 1367.22864 1366.44116
20030210 1361.78559 1366.86963 1367.24744 1366.49304
20030211 1361.85138 1366.93567 1367.31580 1366.56091
20030212 1361.90648 1366.99097 1367.38879 1366.59021
20030213 1361.96643 1367.05115 1367.44995 1366.64905
20030214 1361.93226 1367.01685 1367.40967 1366.61963
20030215 1361.86683 1366.95117 1367.33777 1366.56360
20030216 1361.78462 1366.86865 1367.23718 1366.50232
20030217 1361.61022 1366.69360 1367.10571 1366.28723
20030218 1361.55196 1366.63513 1367.02832 1366.23975
20030219 1361.40517 1366.48779 1366.87305 1366.09290
20030220 1361.09396 1366.17542 1366.52234 1365.78320
20030221 1360.87639 1365.95703 1366.34009 1365.57373
20030222 1360.85547 1365.93604 1366.33447 1365.53467
20030223 1360.97356 1366.05457 1366.45544 1365.65259
20030224 1361.21655 1366.29846 1366.69263 1365.89307
20030225 1361.38620 1366.46875 1366.85681 1366.07971
20030226 1361.49213 1366.57507 1366.93738 1366.19861
20030227 1361.45163 1366.53442 1366.92114 1366.14722
20030228 1361.40761 1366.49023 1366.88757 1366.09460
20030301 1361.47218 1366.55505 1366.93860 1366.17151
20030302 1361.47194 1366.55481 1366.94849 1366.16003
20030303 1361.37331 1366.45581 1366.85010 1366.06055
20030304 1361.33172 1366.41406 1366.79688 1366.03125
20030305 1361.29000 1366.37219 1366.77405 1365.96899
20030306 1361.36735 1366.44983 1366.84680 1366.05176
20030307 1361.32612 1366.40845 1366.79968 1366.01660
20030308 1361.29657 1366.37878 1366.76331 1365.99426
20030309 1361.31895 1366.40125 1366.78882 1366.01343
20030310 1361.33828 1366.42065 1366.80273 1366.03882
20030311 1361.20925 1366.29114 1366.66772 1365.91504
20030312 1360.96517 1366.04614 1366.45032 1365.64063
20030313 1360.75015 1365.83032 1366.21973 1365.44043
20030314 1360.55581 1365.63525 1366.01453 1365.25635
20030315 1360.41838 1365.49731 1365.90808 1365.08447
20030316 1360.41741 1365.49634 1365.89648 1365.09485
20030317 1360.68837 1365.76831 1366.11328 1365.42053
20030318 1360.93926 1366.02014 1366.38794 1365.65332
20030319 1361.12898 1366.21057 1366.59802 1365.83032
20030320 1361.13579 1366.21741 1366.59863 1365.83618
20030321 1361.07766 1366.15906 1366.53625 1365.78223
20030322 1361.06124 1366.14258 1366.52051 1365.76501
20030323 1361.13154 1366.21313 1366.58923 1365.83679
20030324 1361.22263 1366.30457 1366.65918 1365.95435
20030325 1361.26981 1366.35193 1366.72400 1365.98035
20030326 1361.12400 1366.20557 1366.57947 1365.83179
20030327 1360.78371 1365.86401 1366.23706 1365.49146
20030328 1360.75550 1365.83569 1366.20435 1365.46765
20030329 1360.71828 1365.79834 1366.16528 1365.43188
20030330 1360.71074 1365.79077 1366.13916 1365.43848
20030331 1360.78457 1365.86487 1366.21777 1365.51245
20030401 1360.91263 1365.99341 1366.36450 1365.62268
20030402 1361.06745 1366.14880 1366.53784 1365.75977
20030403 1361.10040 1366.18188 1366.55994 1365.80408
20030404 1361.15781 1366.23950 1366.64819 1365.84607
20030405 1361.21047 1366.29236 1366.67212 1365.91260
20030406 1361.18091 1366.26270 1366.66418 1365.86121
20030407 1361.09469 1366.17615 1366.59082 1365.76331
20030408 1360.97112 1366.05212 1366.45007 1365.63538
20030409 1360.97222 1366.05322 1366.33752 1365.72913
20030410 1360.82482 1365.90527 1366.26831 1365.54163
20030411 1360.85693 1365.93750 1366.31677 1365.55811
20030412 1360.94364 1366.02454 1366.38879 1365.65955
20030413 1361.10150 1366.18298 1366.54211 1365.82263
20030414 1361.19222 1366.27405 1366.64954 1365.89783
20030415 1361.22676 1366.30872 1366.69739 1365.92041
20030416 1361.23637 1366.31836 1366.70459 1365.93250
20030417 1361.19928 1366.28113 1366.66650 1365.89612
20030418 1361.23321 1366.31519 1366.68835 1365.94141
20030419 1361.25632 1366.33838 1366.73474 1365.94751
20030420 1361.29633 1366.37854 1366.77319 1365.98596
20030421 1361.31554 1366.39783 1366.77771 1366.01770
20030422 1361.31238 1366.39465 1366.77039 1366.01868
20030423 1361.18262 1366.26440 1366.60901 1365.89404
20030424 1361.25182 1366.33386 1366.67456 1365.97449
20030425 1361.14528 1366.22693 1366.61780 1365.83643
20030426 1361.12339 1366.20496 1366.57458 1365.83447
20030427 1360.90898 1365.98975 1366.36292 1365.62024
20030428 1360.77362 1365.85388 1366.22949 1365.47803
20030429 1360.60506 1365.68469 1366.09021 1365.28149
20030430 1360.26162 1365.33997 1365.75928 1364.92432
20030501 1360.02142 1365.09888 1365.49695 1364.69873
20030502 1360.14097 1365.21887 1365.63770 1364.81262
20030503 1360.42762 1365.50659 1365.87476 1365.13403
20030504 1360.53793 1365.61731 1366.03650 1365.21057
20030505 1360.73568 1365.81580 1366.22998 1365.40466
20030506 1360.94911 1366.03003 1366.44604 1365.62976
20030507 1360.96456 1366.04553 1366.44824 1365.64478
20030508 1360.90959 1365.99036 1366.37634 1365.60327
20030509 1360.92832 1366.00916 1366.42297 1365.60437
20030510 1361.05966 1366.14099 1366.53333 1365.75024
20030511 1361.12582 1366.20740 1366.58813 1365.82703
20030512 1361.18140 1366.26318 1366.63403 1365.89441
20030513 1361.11500 1366.19653 1366.57202 1365.81763
20030514 1361.05966 1366.14099 1366.52209 1365.74377
20030515 1361.18979 1366.27161 1366.65515 1365.88025
20030516 1361.27492 1366.35706 1366.73206 1365.98218
20030517 1361.38754 1366.47009 1366.85901 1366.08923
20030518 1361.49262 1366.57556 1366.92932 1366.21021
20030519 1361.47194 1366.55481 1366.94250 1366.16846
20030520 1361.50490 1366.58789 1366.95117 1366.21863
20030521 1361.53932 1366.62244 1366.98242 1366.25500
20030522 1361.62664 1366.71008 1367.09045 1366.33057
20030523 1361.69182 1366.77551 1367.15295 1366.39868
20030524 1361.62202 1366.70544 1367.09167 1366.32068
20030525 1361.43460 1366.51733 1366.88745 1366.14404
20030526 1361.22786 1366.30981 1366.67395 1365.94519
20030527 1360.95531 1366.03625 1366.40747 1365.66504
20030528 1360.77204 1365.85229 1366.15820 1365.49890
20030529 1360.87310 1365.95374 1366.30249 1365.60303
20030530 1361.06586 1366.14722 1366.53577 1365.76074
20030531 1361.22919 1366.31116 1366.64221 1365.97119
20030601 1361.18967 1366.27148 1366.63733 1365.90552
20030602 1361.07705 1366.15845 1366.52234 1365.79443
20030603 1360.92138 1366.00220 1366.35938 1365.64990
20030604 1360.81181 1365.89221 1366.28918 1365.48071
20030605 1360.74236 1365.82251 1366.18701 1365.44568
20030606 1360.46678 1365.54590 1365.90991 1365.18201
20030607 1360.30321 1365.38171 1365.75452 1365.01001
20030608 1360.04064 1365.11816 1365.48560 1364.75134
20030609 1359.74973 1364.82617 1365.17651 1364.47437
20030610 1359.76518 1364.84167 1365.18298 1364.49805
20030611 1360.08770 1365.16541 1365.50818 1364.82068
20030612 1360.59776 1365.67737 1366.01550 1365.33887
20030613 1360.93500 1366.01587 1366.36377 1365.66663
20030614 1361.24646 1366.32849 1366.66907 1365.98364
20030615 1361.40797 1366.49060 1366.84363 1366.13708
20030616 1361.48872 1366.57166 1366.93774 1366.20703
20030617 1361.50101 1366.58398 1366.95386 1366.21631
20030618 1361.40080 1366.48340 1366.83252 1366.13342
20030619 1361.18408 1366.26587 1366.58826 1365.92480
20030620 1360.94096 1366.02185 1366.36377 1365.67834
20030621 1360.82823 1365.90869 1366.26074 1365.55615
20030622 1360.90947 1365.99023 1366.34045 1365.63672
20030623 1361.02062 1366.10181 1366.44604 1365.75635
20030624 1361.02561 1366.10681 1366.46838 1365.74878
20030625 1361.08107 1366.16248 1366.48560 1365.81824
20030626 1361.06428 1366.14563 1366.51477 1365.78345
20030627 1361.15002 1366.23169 1366.55713 1365.88928
20030628 1361.11111 1366.19263 1366.50806 1365.85693
20030629 1361.02123 1366.10242  -99.00000 1365.73999
20030630 1360.89730 1365.97803 1366.36377 1365.61414
20030701  -99.00000  -99.00000  -99.00000  -99.00000
20030702  -99.00000  -99.00000  -99.00000  -99.00000
20030703 1360.58791 1365.66748 1365.94153 1365.35962
20030704 1360.29664 1365.37512  -99.00000 1365.04321
20030705 1360.25079 1365.32910  -99.00000 1364.97058
20030706 1360.46423 1365.54333 1365.81592 1365.20593
20030707 1360.96431 1366.04529  -99.00000 1365.69495
20030708 1361.25023 1366.33228 1366.67395 1365.97241
20030709 1361.47462 1366.55750 1366.89282 1366.21289
20030710 1361.48666 1366.56958  -99.00000 1366.30469
20030711 1361.27079 1366.35291 1366.66284 1366.02954
20030712 1361.28210 1366.36426 1366.68176 1366.04211
20030713 1361.28721 1366.36938 1366.71643 1366.02148
20030714 1361.32442 1366.40674 1366.71509 1366.08069
20030715 1361.28854 1366.37073 1366.69446 1366.03760
20030716 1361.13835 1366.21997 1366.54834 1365.89148
20030717 1360.91141 1365.99219 1366.31421 1365.66321
20030718 1360.75878 1365.83899 1366.15894 1365.51917
20030719 1360.38542 1365.46423 1365.80127 1365.13037
20030720 1360.06484 1365.14246 1365.48352 1364.80566
20030721 1360.23073 1365.30896 1365.64709 1364.97913
20030722 1360.68460 1365.76453 1366.10156 1365.44043
20030723 1361.15878 1366.24048 1366.57935 1365.91528
20030724 1361.30533 1366.38757 1366.74170 1366.03418
20030725 1361.30958 1366.39185 1366.74341 1366.04468
20030726 1361.34011 1366.42249 1366.75647 1366.11609
20030727 1361.31420 1366.39648 1366.74841 1366.05078
20030728 1361.20779 1366.28967 1366.65613 1365.93896
20030729 1361.17921 1366.26099 1366.61572 1365.90979
20030730 1361.16571 1366.24744 1366.59070 1365.93188
20030731 1361.15562 1366.23730 1366.60352 1365.85242
20030801 1361.11901 1366.20056 1366.56006 1365.83899
20030802 1361.17167 1366.25342 1366.61450 1365.88708
20030803 1361.00116 1366.08228 1366.44373 1365.71436
20030804 1360.84574 1365.92627 1366.29260 1365.54395
20030805 1360.66891 1365.74878 1366.11194 1365.37976
20030806 1360.49342 1365.57263 1365.93372 1365.20972
20030807 1360.43346 1365.51245 1365.87366 1365.15222
20030808 1360.37898 1365.45776 1365.82312 1365.08508
20030809 1360.59314 1365.67273 1366.02820 1365.33545
20030810 1360.98316 1366.06421 1366.41516 1365.74597
20030811 1361.28234 1366.36450 1366.72522 1366.00977
20030812 1361.40566 1366.48828 1366.85596 1366.10461
20030813 1361.13020 1366.21179 1366.59875 1365.84961
20030814 1360.81424 1365.89465 1366.23328 1365.54089
20030815 1360.80500 1365.88538 1366.23828 1365.52930
20030816 1360.96395 1366.04492 1366.41919 1365.63098
20030817 1361.24464 1366.32666 1366.69580 1365.94092
20030818 1361.46999 1366.55286 1366.92334 1366.15723
20030819 1361.52387 1366.60693 1366.97705 1366.21240
20030820 1361.38888 1366.47144 1366.85803 1366.05762
20030821 1361.13105 1366.21265 1366.58264 1365.81580
20030822 1360.98280 1366.06384 1366.43567 1365.64478
20030823 1361.01746 1366.09863 1366.46509 1365.74561
20030824 1361.11998 1366.20154 1366.56384 1365.86609
20030825 1361.32746 1366.40979 1366.78076 1366.01245
20030826 1361.37477 1366.45728 1366.82935 1366.05139
20030827 1361.35726 1366.43970 1366.80591 1366.07800
20030828 1361.34728 1366.42969 1366.80237 1366.02954
20030829 1361.41028 1366.49292 1366.86658 1366.10364
20030830 1361.52497 1366.60803 1366.98169 1366.20435
20030831 1361.62858 1366.71204 1367.07898 1366.32446
20030901 1361.59404 1366.67737 1367.05249 1366.28589
20030902 1361.52570 1366.60876 1366.97791 1366.25818
20030903 1361.40469 1366.48730 1366.86279 1366.08545
20030904 1361.32418 1366.40649 1366.78430 1365.97034
20030905 1361.40846 1366.49109 1366.86658 1366.11926
20030906 1361.59635 1366.67969 1367.05579 1366.29724
20030907 1361.63795 1366.72144 1367.09863 1366.32568
20030908 1361.52387 1366.60693 1366.98486 1366.20410
